Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Ephb3	ENSMUST00000006112.6	Eph receptor B3 	56	2	0	0	2	2	mmu-miR-486a-3p				-0.37	-0.42	< 0.1
Rassf3	ENSMUST00000026902.7	Ras association (RalGDS/AF-6) domain family member 3 	1177	2	0	1	1	0	mmu-miR-6954-5p				-0.37	-0.37	< 0.1
Atn1	ENSMUST00000088357.6	atrophin 1 	79	2	0	2	0	0	mmu-miR-486a-3p				-0.37	-0.39	< 0.1
Nr1h2	ENSMUST00000107912.2	nuclear receptor subfamily 1, group H, member 2 	126	1	0	1	0	0	mmu-miR-6954-5p				-0.37	-0.48	< 0.1
Clk2	ENSMUST00000121212.3	CDC-like kinase 2 	1296	1	0	1	0	0	mmu-miR-6954-5p				-0.37	-0.37	< 0.1
Nlgn3	ENSMUST00000118111.2	neuroligin 3 	18	3	1	1	1	0	mmu-miR-486a-3p				-0.37	-0.43	< 0.1
9930022D16Rik	ENSMUST00000055404.7	RIKEN cDNA 9930022D16 gene 	5	1	1	0	0	0	mmu-miR-6954-5p				-0.37	-0.37	< 0.1
Gm16314	ENSMUST00000146673.1	predicted gene 16314 	262	3	1	1	1	0	mmu-miR-486a-3p				-0.37	-0.64	< 0.1
Apom	ENSMUST00000025249.6	apolipoprotein M 	298	1	0	1	0	0	mmu-miR-6954-5p				-0.37	-0.37	< 0.1
Zmym4	ENSMUST00000106108.3	zinc finger, MYM-type 4 	390	1	0	0	1	2	mmu-miR-486a-3p				-0.37	-0.41	< 0.1
Pim1	ENSMUST00000024811.7	proviral integration site 1 	5	1	0	1	0	1	mmu-miR-6954-5p				-0.37	-0.37	< 0.1
Col5a3	ENSMUST00000004201.7	collagen, type V, alpha 3 	1478	1	1	0	0	1	mmu-miR-6954-5p				-0.37	-0.37	< 0.1
Prkag1	ENSMUST00000168846.1	protein kinase, AMP-activated, gamma 1 non-catalytic subunit 	257	1	0	1	0	0	mmu-miR-6954-5p				-0.37	-0.37	< 0.1
Ube2c	ENSMUST00000088248.7	ubiquitin-conjugating enzyme E2C 	463	1	0	1	0	0	mmu-miR-6954-5p				-0.37	-0.37	< 0.1
Snx3	ENSMUST00000105499.1	sorting nexin 3 	6209	1	0	1	0	0	mmu-miR-6954-5p				-0.37	-0.40	< 0.1
Cdh24	ENSMUST00000067784.6	cadherin-like 24 	11	3	1	2	0	0	mmu-miR-486a-3p				-0.37	-0.80	< 0.1
Gh	ENSMUST00000103071.3	growth hormone 	5	1	0	1	0	0	mmu-miR-486a-3p				-0.37	-0.37	< 0.1
Sh2d2a	ENSMUST00000107581.3	SH2 domain protein 2A 	18	2	1	1	0	0	mmu-miR-6954-5p				-0.37	-0.59	< 0.1
Foxr1	ENSMUST00000098837.1	forkhead box R1 	5	1	0	1	0	0	mmu-miR-6954-5p				-0.36	-0.36	< 0.1
Cops4	ENSMUST00000045993.9	COP9 (constitutive photomorphogenic) homolog, subunit 4 (Arabidopsis thaliana) 	10600	1	0	1	0	0	mmu-miR-6954-5p				-0.36	-0.36	< 0.1
BC025920	ENSMUST00000119492.1	cDNA sequence BC025920 	24	1	0	1	0	0	mmu-miR-6954-5p				-0.36	-0.36	< 0.1
Gm9821	ENSMUST00000178895.1	predicted gene 9821 	5	1	1	0	0	0	mmu-miR-486a-3p				-0.36	-0.36	< 0.1
Lgsn	ENSMUST00000062560.8	lengsin, lens protein with glutamine synthetase domain 	7	1	0	1	0	0	mmu-miR-6954-5p				-0.36	-0.36	< 0.1
Fam171a1	ENSMUST00000091505.5	family with sequence similarity 171, member A1 	134	2	0	2	0	0	mmu-miR-6954-5p				-0.36	-0.36	< 0.1
Ptpn20	ENSMUST00000022508.6	protein tyrosine phosphatase, non-receptor type 20 	7	1	1	0	0	1	mmu-miR-486a-3p				-0.36	-0.36	< 0.1
Ctsw	ENSMUST00000025844.4	cathepsin W 	13	1	0	1	0	0	mmu-miR-6954-5p				-0.36	-0.36	< 0.1
Gas7	ENSMUST00000108682.3	growth arrest specific 7 	469	2	0	2	0	2	mmu-miR-6954-5p				-0.36	-0.45	< 0.1
4930595D18Rik	ENSMUST00000121608.1	RIKEN cDNA 4930595D18 gene 	5	1	0	1	0	0	mmu-miR-6954-5p				-0.36	-0.36	< 0.1
Mroh1	ENSMUST00000096385.5	maestro heat-like repeat family member 1 	1218	1	0	0	1	0	mmu-miR-486a-3p				-0.36	-0.36	< 0.1
Hlf	ENSMUST00000004051.7	hepatic leukemia factor 	348	2	0	1	1	1	mmu-miR-6954-5p				-0.36	-0.41	< 0.1
Slc1a4	ENSMUST00000109594.2	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4 	1630	2	2	0	0	0	mmu-miR-486a-3p				-0.36	-0.37	< 0.1
Fam43a	ENSMUST00000059078.3	family with sequence similarity 43, member A 	703	2	0	1	1	0	mmu-miR-6954-5p				-0.36	-0.36	< 0.1
Lrrc15	ENSMUST00000064606.7	leucine rich repeat containing 15 	7	1	0	0	1	1	mmu-miR-6954-5p				-0.36	-0.36	< 0.1
Nedd8	ENSMUST00000010520.8	neural precursor cell expressed, developmentally down-regulated gene 8 	5919	1	0	1	0	0	mmu-miR-6954-5p				-0.36	-0.36	< 0.1
Etfdh	ENSMUST00000029386.8	electron transferring flavoprotein, dehydrogenase 	4030	1	0	0	1	0	mmu-miR-486a-3p				-0.36	-0.37	< 0.1
Txnrd1	ENSMUST00000020484.6	thioredoxin reductase 1 	3934	2	1	1	0	0	mmu-miR-6954-5p				-0.36	-0.37	< 0.1
Spink4	ENSMUST00000030122.4	serine peptidase inhibitor, Kazal type 4 	23	1	0	0	1	0	mmu-miR-486a-3p				-0.36	-0.36	< 0.1
Cilp2	ENSMUST00000057831.7	cartilage intermediate layer protein 2 	5	1	1	0	0	0	mmu-miR-486a-3p				-0.36	-0.36	< 0.1
1190005I06Rik	ENSMUST00000123927.2	RIKEN cDNA 1190005I06 gene 	36	2	0	2	0	0	mmu-miR-6954-5p				-0.36	-0.36	< 0.1
Lrp4	ENSMUST00000028689.3	low density lipoprotein receptor-related protein 4 	534	1	1	0	0	0	mmu-miR-486a-3p				-0.36	-0.36	< 0.1
Lin28a	ENSMUST00000051674.2	lin-28 homolog A (C. elegans) 	1253	1	1	0	0	0	mmu-miR-486a-3p				-0.36	-0.36	< 0.1
Coro1b	ENSMUST00000008893.8	coronin, actin binding protein 1B 	281	1	0	1	0	0	mmu-miR-6954-5p				-0.36	-0.38	< 0.1
Ubtf	ENSMUST00000174302.2	upstream binding transcription factor, RNA polymerase I 	2923	3	0	3	0	2	mmu-miR-6954-5p				-0.36	-0.51	< 0.1
Zfp282	ENSMUST00000061890.7	zinc finger protein 282 	425	3	1	1	1	1	mmu-miR-486a-3p				-0.36	-0.43	< 0.1
Rps6kb2	ENSMUST00000118483.1	ribosomal protein S6 kinase, polypeptide 2 	722	1	0	1	0	0	mmu-miR-6954-5p				-0.36	-0.36	< 0.1
1700029P11Rik	ENSMUST00000074608.3	RIKEN cDNA 1700029P11 gene 	5	1	0	1	0	0	mmu-miR-6954-5p				-0.36	-0.36	< 0.1
Rangap1	ENSMUST00000170134.2	RAN GTPase activating protein 1 	2550	1	1	0	0	0	mmu-miR-486a-3p				-0.36	-0.36	< 0.1
Rbm24	ENSMUST00000037923.3	RNA binding motif protein 24 	695	1	1	0	0	0	mmu-miR-486a-3p				-0.36	-0.36	< 0.1
Ncor2	ENSMUST00000111398.2	nuclear receptor co-repressor 2 	479	2	0	2	0	0	mmu-miR-6954-5p				-0.36	-0.36	< 0.1
Ptpn7	ENSMUST00000049449.5	protein tyrosine phosphatase, non-receptor type 7 	13	1	1	0	0	0	mmu-miR-486a-3p				-0.36	-0.36	< 0.1
Tgfa	ENSMUST00000032066.9	transforming growth factor alpha 	454	3	0	2	1	1	mmu-miR-486a-3p				-0.36	-0.37	< 0.1
Baiap2	ENSMUST00000106233.1	brain-specific angiogenesis inhibitor 1-associated protein 2 	531	2	0	0	2	0	mmu-miR-486a-3p				-0.36	-0.36	< 0.1
Atp6v0d1	ENSMUST00000013304.7	ATPase, H+ transporting, lysosomal V0 subunit D1 	1154	1	0	1	0	0	mmu-miR-6954-5p				-0.36	-0.36	< 0.1
Tnfrsf14	ENSMUST00000045919.6	tumor necrosis factor receptor superfamily, member 14 (herpesvirus entry mediator) 	58	1	1	0	0	0	mmu-miR-486a-3p				-0.36	-0.43	< 0.1
Trim62	ENSMUST00000035667.8	tripartite motif-containing 62 	55	2	1	0	1	0	mmu-miR-486a-3p				-0.36	-0.36	< 0.1
Itm2b	ENSMUST00000022704.7	integral membrane protein 2B 	16847	1	0	1	0	0	mmu-miR-6954-5p				-0.36	-0.36	< 0.1
Slc41a1	ENSMUST00000086559.6	solute carrier family 41, member 1 	351	1	0	0	1	1	mmu-miR-486a-3p				-0.36	-0.38	< 0.1
Agtrap	ENSMUST00000030865.8	angiotensin II, type I receptor-associated protein 	1600	2	1	1	0	0	mmu-miR-486a-3p				-0.36	-0.63	< 0.1
Dctd	ENSMUST00000170263.3	dCMP deaminase 	22	2	1	0	1	0	mmu-miR-486a-3p				-0.36	-0.44	< 0.1
Kdm4b	ENSMUST00000025036.5	lysine (K)-specific demethylase 4B 	358	2	0	0	2	3	mmu-miR-6954-5p				-0.36	-0.75	< 0.1
Gm16381	ENSMUST00000180181.1	predicted gene 16381 	0	1	0	0	1	0	mmu-miR-486a-3p				-0.36	-0.36	< 0.1
Slc6a5	ENSMUST00000056442.6	solute carrier family 6 (neurotransmitter transporter, glycine), member 5 	6	2	0	2	0	0	mmu-miR-486a-3p				-0.36	-0.36	< 0.1
Fa2h	ENSMUST00000038475.8	fatty acid 2-hydroxylase 	16	1	1	0	0	0	mmu-miR-486a-3p				-0.36	-0.36	< 0.1
Scrt1	ENSMUST00000096365.3	scratch homolog 1, zinc finger protein (Drosophila) 	5	3	0	2	1	0	mmu-miR-6954-5p				-0.36	-0.36	< 0.1
Scamp2	ENSMUST00000045791.9	secretory carrier membrane protein 2 	2259	2	0	2	0	0	mmu-miR-6954-5p				-0.36	-0.37	< 0.1
Gse1	ENSMUST00000034279.10	genetic suppressor element 1 	709	2	0	2	0	0	mmu-miR-6954-5p				-0.36	-0.39	< 0.1
Mmp11	ENSMUST00000000924.7	matrix metallopeptidase 11 	64	3	0	1	2	1	mmu-miR-486a-3p				-0.36	-0.45	< 0.1
Fam219b	ENSMUST00000093833.4	family with sequence similarity 219, member B 	211	2	0	2	0	0	mmu-miR-6954-5p				-0.36	-0.55	< 0.1
Rnf144a	ENSMUST00000020971.7	ring finger protein 144A 	287	2	0	0	2	0	mmu-miR-6954-5p				-0.36	-0.37	< 0.1
Ism2	ENSMUST00000125733.2	isthmin 2 homolog (zebrafish) 	7	2	0	2	0	1	mmu-miR-6954-5p				-0.36	-0.45	< 0.1
Clcn1	ENSMUST00000031894.7	chloride channel 1 	433	2	0	2	0	0	mmu-miR-6954-5p				-0.36	-0.42	< 0.1
Sfrp5	ENSMUST00000018966.7	secreted frizzled-related sequence protein 5 	112	1	0	0	1	1	mmu-miR-6954-5p				-0.35	-0.35	< 0.1
Egr3	ENSMUST00000035908.1	early growth response 3 	205	2	0	1	1	0	mmu-miR-486a-3p				-0.35	-0.37	< 0.1
Krt83	ENSMUST00000081945.3	keratin 83 	9	1	1	0	0	1	mmu-miR-486a-3p				-0.35	-0.36	< 0.1
Ubac2	ENSMUST00000039803.5	ubiquitin associated domain containing 2 	1051	1	1	0	0	2	mmu-miR-6954-5p				-0.35	-0.54	< 0.1
Zfp341	ENSMUST00000081926.7	zinc finger protein 341 	145	1	0	0	1	1	mmu-miR-486a-3p				-0.35	-0.35	< 0.1
Zdhhc8	ENSMUST00000076957.5	zinc finger, DHHC domain containing 8 	43	2	1	0	1	0	mmu-miR-486a-3p				-0.35	-0.36	< 0.1
Tead4	ENSMUST00000130454.2	TEA domain family member 4 	163	1	0	1	0	0	mmu-miR-6954-5p				-0.35	-0.35	< 0.1
P4ha3	ENSMUST00000057023.6	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide III 	57	1	1	0	0	0	mmu-miR-486a-3p				-0.35	-0.35	< 0.1
Cdv3	ENSMUST00000116517.3	carnitine deficiency-associated gene expressed in ventricle 3 	133	2	0	0	2	0	mmu-miR-486a-3p				-0.35	-0.36	< 0.1
Prdx6	ENSMUST00000071718.6	peroxiredoxin 6 	15441	1	0	1	0	0	mmu-miR-6954-5p				-0.35	-0.36	< 0.1
Fosl2	ENSMUST00000031017.9	fos-like antigen 2 	2026	2	0	2	0	0	mmu-miR-486a-3p				-0.35	-0.36	< 0.1
Txn2	ENSMUST00000005487.6	thioredoxin 2 	17612	1	0	1	0	1	mmu-miR-6954-5p				-0.35	-0.38	< 0.1
Smim3	ENSMUST00000042710.6	small integral membrane protein 3 	254	1	0	1	0	2	mmu-miR-6954-5p				-0.35	-0.35	< 0.1
Gm10545	ENSMUST00000097612.2	predicted gene 10545 	5	1	1	0	0	0	mmu-miR-486a-3p				-0.35	-0.35	< 0.1
Fsbp	ENSMUST00000180239.1	fibrinogen silencer binding protein 	235	2	1	1	0	1	mmu-miR-486a-3p				-0.35	-0.48	< 0.1
Cacna1h	ENSMUST00000159048.2	calcium channel, voltage-dependent, T type, alpha 1H subunit 	10	2	1	0	1	0	mmu-miR-486a-3p				-0.35	-0.35	< 0.1
Mafg	ENSMUST00000058162.8	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein G (avian) 	999	2	0	1	1	0	mmu-miR-486a-3p				-0.35	-0.45	< 0.1
Gabrb1	ENSMUST00000031122.7	gamma-aminobutyric acid (GABA) A receptor, subunit beta 1 	5	1	1	0	0	0	mmu-miR-486a-3p				-0.35	-0.35	< 0.1
Patz1	ENSMUST00000134089.2	POZ (BTB) and AT hook containing zinc finger 1 	316	1	0	1	0	0	mmu-miR-6954-5p				-0.35	-0.36	< 0.1
Tnk2	ENSMUST00000115126.2	tyrosine kinase, non-receptor, 2 	2234	2	0	0	2	0	mmu-miR-486a-3p				-0.35	-0.35	< 0.1
Golga2	ENSMUST00000113377.2	golgi autoantigen, golgin subfamily a, 2 	1064	1	1	0	0	0	mmu-miR-6954-5p				-0.35	-0.35	< 0.1
Il20rb	ENSMUST00000098458.3	interleukin 20 receptor beta 	33	1	1	0	0	0	mmu-miR-486a-3p				-0.35	-0.36	< 0.1
Mapk4	ENSMUST00000159162.1	mitogen-activated protein kinase 4 	13	2	0	1	1	0	mmu-miR-6954-5p				-0.35	-0.35	< 0.1
N4bp1	ENSMUST00000034074.7	NEDD4 binding protein 1 	1202	2	1	0	1	0	mmu-miR-6954-5p				-0.35	-0.37	< 0.1
Slc9a3r2	ENSMUST00000019684.6	solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 2 	436	1	1	0	0	0	mmu-miR-486a-3p				-0.35	-0.41	< 0.1
Sgcd	ENSMUST00000077221.5	sarcoglycan, delta (dystrophin-associated glycoprotein) 	342	2	1	0	1	1	mmu-miR-486a-3p				-0.35	-0.52	< 0.1
Dcaf7	ENSMUST00000058438.8	DDB1 and CUL4 associated factor 7 	2608	2	1	1	0	0	mmu-miR-6954-5p				-0.35	-0.36	< 0.1
Siglec15	ENSMUST00000170760.2	sialic acid binding Ig-like lectin 15 	0	2	1	0	1	0	mmu-miR-486a-3p				-0.35	-0.35	< 0.1
E2f4	ENSMUST00000015003.8	E2F transcription factor 4 	6812	2	0	2	0	0	mmu-miR-6954-5p				-0.35	-0.35	< 0.1
Stk40	ENSMUST00000094761.5	serine/threonine kinase 40 	5050	2	0	1	1	2	mmu-miR-6954-5p				-0.35	-0.35	< 0.1
Mrto4	ENSMUST00000102503.4	MRT4, mRNA turnover 4, homolog (S. cerevisiae) 	1226	1	0	1	0	0	mmu-miR-6954-5p				-0.35	-0.35	< 0.1
Mylk2	ENSMUST00000028970.7	myosin, light polypeptide kinase 2, skeletal muscle 	6808	2	1	1	0	0	mmu-miR-486a-3p				-0.35	-0.51	< 0.1
Gm10645	ENSMUST00000098605.2	predicted gene 10645 	9	2	0	2	0	0	mmu-miR-6954-5p				-0.35	-0.35	< 0.1
Dusp9	ENSMUST00000019701.8	dual specificity phosphatase 9 	2534	1	1	0	0	0	mmu-miR-486a-3p				-0.35	-0.35	< 0.1
Dlg4	ENSMUST00000108589.3	discs, large homolog 4 (Drosophila) 	106	1	1	0	0	0	mmu-miR-486a-3p				-0.35	-0.35	< 0.1
Atp6v1g1	ENSMUST00000035301.6	ATPase, H+ transporting, lysosomal V1 subunit G1 	94	1	0	1	0	0	mmu-miR-6954-5p				-0.35	-0.35	< 0.1
Zfp266	ENSMUST00000174462.2	zinc finger protein 266 	989	1	1	0	0	1	mmu-miR-486a-3p				-0.35	-0.35	< 0.1
Gm10300	ENSMUST00000094662.1	predicted gene 10300 	7	1	0	1	0	1	mmu-miR-6954-5p				-0.35	-0.35	< 0.1
Best3	ENSMUST00000020378.4	bestrophin 3 	174	3	0	3	0	0	mmu-miR-6954-5p				-0.35	-0.41	< 0.1
Vipr1	ENSMUST00000035115.4	vasoactive intestinal peptide receptor 1 	221	3	0	0	3	0	mmu-miR-486a-3p				-0.35	-0.36	< 0.1
Cdh1	ENSMUST00000000312.6	cadherin 1 	8033	1	1	0	0	0	mmu-miR-486a-3p				-0.35	-0.35	< 0.1
Cacfd1	ENSMUST00000114007.2	calcium channel flower domain containing 1 	785	1	1	0	0	1	mmu-miR-486a-3p				-0.35	-0.35	< 0.1
Trim30b	ENSMUST00000171830.1	tripartite motif-containing 30B 	12	3	2	0	1	0	mmu-miR-486a-3p				-0.35	-1.08	< 0.1
Gm27021	ENSMUST00000181333.1	predicted gene, 27021 	36	2	0	2	0	0	mmu-miR-6954-5p				-0.35	-0.35	< 0.1
Rfx1	ENSMUST00000005600.5	regulatory factor X, 1 (influences HLA class II expression) 	428	1	0	1	0	1	mmu-miR-6954-5p				-0.35	-0.35	< 0.1
Zfp579	ENSMUST00000162731.1	zinc finger protein 579 	28	1	0	1	0	0	mmu-miR-6954-5p				-0.35	-0.35	< 0.1
Gla	ENSMUST00000033621.6	galactosidase, alpha 	51	1	0	1	0	0	mmu-miR-486a-3p				-0.35	-0.35	< 0.1
Shank3	ENSMUST00000066545.8	SH3/ankyrin domain gene 3 	160	2	1	0	1	0	mmu-miR-486a-3p				-0.35	-0.35	< 0.1
Plekhs1	ENSMUST00000178590.2	pleckstrin homology domain containing, family S member 1 	8	1	1	0	0	0	mmu-miR-486a-3p				-0.34	-0.34	< 0.1
Gipc3	ENSMUST00000045102.5	GIPC PDZ domain containing family, member 3 	24	2	0	1	1	0	mmu-miR-6954-5p				-0.34	-0.39	< 0.1
Ly6h	ENSMUST00000163116.2	lymphocyte antigen 6 complex, locus H 	5	2	0	1	1	0	mmu-miR-486a-3p				-0.34	-0.34	< 0.1
Stat3	ENSMUST00000103114.2	signal transducer and activator of transcription 3 	1173	3	0	1	2	1	mmu-miR-486a-3p				-0.34	-0.61	< 0.1
Tubb3	ENSMUST00000071134.3	tubulin, beta 3 class III 	758	4	0	3	1	1	mmu-miR-486a-3p				-0.34	-0.78	< 0.1
Itpkb	ENSMUST00000070181.6	inositol 1,4,5-trisphosphate 3-kinase B 	23	4	1	3	0	1	mmu-miR-6954-5p				-0.34	-0.63	< 0.1
Clec2l	ENSMUST00000114874.3	C-type lectin domain family 2, member L 	19	1	0	0	1	0	mmu-miR-486a-3p				-0.34	-0.34	< 0.1
Tspan7	ENSMUST00000115526.1	tetraspanin 7 	3307	2	0	0	2	0	mmu-miR-486a-3p				-0.34	-0.34	< 0.1
Tsc22d4	ENSMUST00000100539.4	TSC22 domain family, member 4 	131	1	0	1	0	1	mmu-miR-6954-5p				-0.34	-0.38	< 0.1
Arid3b	ENSMUST00000171444.2	AT rich interactive domain 3B (BRIGHT-like) 	253	1	1	0	0	1	mmu-miR-486a-3p				-0.34	-0.35	< 0.1
Mafk	ENSMUST00000018287.4	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian) 	819	1	0	1	0	0	mmu-miR-6954-5p				-0.34	-0.34	< 0.1
Ncald	ENSMUST00000090150.5	neurocalcin delta 	230	2	0	2	0	1	mmu-miR-486a-3p				-0.34	-0.70	< 0.1
Efnb1	ENSMUST00000052839.6	ephrin B1 	571	2	1	1	0	2	mmu-miR-6954-5p				-0.34	-0.57	< 0.1
A4galt	ENSMUST00000049530.7	alpha 1,4-galactosyltransferase 	94	1	0	1	0	0	mmu-miR-486a-3p				-0.34	-0.34	< 0.1
Tbl1x	ENSMUST00000088217.6	transducin (beta)-like 1 X-linked 	2117	2	0	1	1	0	mmu-miR-6954-5p				-0.34	-0.35	< 0.1
Chst7	ENSMUST00000044138.7	carbohydrate (N-acetylglucosamino) sulfotransferase 7 	190	2	0	2	0	0	mmu-miR-6954-5p				-0.34	-0.34	< 0.1
Obp2b	ENSMUST00000114192.1	odorant binding protein 2B 	5	1	0	1	0	0	mmu-miR-6954-5p				-0.34	-0.34	< 0.1
Clcf1	ENSMUST00000046506.6	cardiotrophin-like cytokine factor 1 	239	1	0	1	0	0	mmu-miR-6954-5p				-0.34	-0.34	< 0.1
Chadl	ENSMUST00000072910.5	chondroadherin-like 	16	1	0	1	0	0	mmu-miR-6954-5p				-0.34	-0.34	< 0.1
Ict1	ENSMUST00000153983.2	immature colon carcinoma transcript 1 	3047	2	1	1	0	0	mmu-miR-6954-5p				-0.34	-0.64	< 0.1
Epn2	ENSMUST00000108711.2	epsin 2 	323	3	1	1	1	0	mmu-miR-486a-3p				-0.34	-0.39	< 0.1
Stx4a	ENSMUST00000121705.2	syntaxin 4A (placental) 	51	1	0	1	0	0	mmu-miR-486a-3p				-0.34	-0.38	< 0.1
Pabpn1	ENSMUST00000116476.3	poly(A) binding protein, nuclear 1 	1153	2	0	2	0	0	mmu-miR-6954-5p				-0.34	-0.35	< 0.1
Usp11	ENSMUST00000033383.2	ubiquitin specific peptidase 11 	300	1	0	1	0	2	mmu-miR-6954-5p				-0.34	-0.34	< 0.1
Mtf1	ENSMUST00000030723.2	metal response element binding transcription factor 1 	419	2	0	1	1	1	mmu-miR-6954-5p				-0.34	-0.36	< 0.1
Gns	ENSMUST00000040344.6	glucosamine (N-acetyl)-6-sulfatase 	4336	1	0	1	0	0	mmu-miR-486a-3p				-0.34	-0.35	< 0.1
Cep164	ENSMUST00000117194.2	centrosomal protein 164 	217	1	1	0	0	1	mmu-miR-486a-3p				-0.34	-0.34	< 0.1
Slc26a7	ENSMUST00000042221.8	solute carrier family 26, member 7 	10	1	1	0	0	0	mmu-miR-486a-3p				-0.34	-0.34	< 0.1
Higd2a	ENSMUST00000026986.6	HIG1 domain family, member 2A 	900	1	0	1	0	0	mmu-miR-6954-5p				-0.34	-0.35	< 0.1
Dbndd2	ENSMUST00000109349.3	dysbindin (dystrobrevin binding protein 1) domain containing 2 	494	1	0	1	0	1	mmu-miR-6954-5p				-0.34	-0.38	< 0.1
Trim14	ENSMUST00000046897.7	tripartite motif-containing 14 	699	2	0	2	0	0	mmu-miR-6954-5p				-0.34	-0.34	< 0.1
Cbln4	ENSMUST00000087950.3	cerebellin 4 precursor protein 	11	1	0	1	0	0	mmu-miR-6954-5p				-0.34	-0.34	< 0.1
Brpf3	ENSMUST00000004985.9	bromodomain and PHD finger containing, 3 	911	2	0	2	0	0	mmu-miR-6954-5p				-0.34	-0.34	< 0.1
Tradd	ENSMUST00000034359.4	TNFRSF1A-associated via death domain 	416	3	1	2	0	0	mmu-miR-486a-3p				-0.34	-0.73	< 0.1
4932411E22Rik	ENSMUST00000050983.1	RIKEN cDNA 4932411E22 gene 	26	2	0	1	1	0	mmu-miR-6954-5p				-0.34	-0.37	< 0.1
Naif1	ENSMUST00000048431.2	nuclear apoptosis inducing factor 1 	81	3	1	1	1	0	mmu-miR-486a-3p				-0.34	-0.44	< 0.1
Qrfp	ENSMUST00000057407.2	pyroglutamylated RFamide peptide 	7	1	0	1	0	2	mmu-miR-486a-3p				-0.34	-0.34	< 0.1
Dpysl4	ENSMUST00000026551.9	dihydropyrimidinase-like 4 	9	2	0	2	0	1	mmu-miR-6954-5p				-0.34	-0.40	< 0.1
Sap25	ENSMUST00000166099.2	sin3 associated polypeptide 	154	1	0	1	0	0	mmu-miR-486a-3p				-0.34	-0.34	< 0.1
Gm15737	ENSMUST00000113434.1	predicted gene 15737 	10	2	1	0	1	0	mmu-miR-486a-3p				-0.34	-0.34	< 0.1
Krt42	ENSMUST00000017270.7	keratin 42 	101	1	0	1	0	0	mmu-miR-6954-5p				-0.34	-0.34	< 0.1
Tnrc6b	ENSMUST00000067689.7	trinucleotide repeat containing 6b 	464	2	0	2	0	2	mmu-miR-6954-5p				-0.34	-0.37	< 0.1
H2-M5	ENSMUST00000169189.2	histocompatibility 2, M region locus 5 	19	2	2	0	0	0	mmu-miR-486a-3p				-0.34	-0.48	< 0.1
Sesn1	ENSMUST00000099931.4	sestrin 1 	1963	1	1	0	0	0	mmu-miR-486a-3p				-0.34	-0.34	< 0.1
Nccrp1	ENSMUST00000057974.3	non-specific cytotoxic cell receptor protein 1 homolog (zebrafish) 	31	1	0	1	0	0	mmu-miR-6954-5p				-0.34	-0.34	< 0.1
Ifitm10	ENSMUST00000084412.5	interferon induced transmembrane protein 10 	169	1	0	1	0	0	mmu-miR-6954-5p				-0.34	-0.34	< 0.1
Supt6	ENSMUST00000002121.4	suppressor of Ty 6 	891	1	0	1	0	0	mmu-miR-6954-5p				-0.34	-0.34	< 0.1
Ccnyl1	ENSMUST00000114077.2	cyclin Y-like 1 	20	1	1	0	0	1	mmu-miR-486a-3p				-0.34	-0.34	< 0.1
Hist2h4	ENSMUST00000171473.2	histone cluster 2, H4 	46	1	1	0	0	0	mmu-miR-486a-3p				-0.33	-0.38	< 0.1
Clip3	ENSMUST00000014065.9	CAP-GLY domain containing linker protein 3 	90	1	0	1	0	1	mmu-miR-6954-5p				-0.33	-0.41	< 0.1
Hapln3	ENSMUST00000032827.7	hyaluronan and proteoglycan link protein 3 	14	2	0	2	0	0	mmu-miR-486a-3p				-0.33	-0.45	< 0.1
Golga7	ENSMUST00000121783.2	golgi autoantigen, golgin subfamily a, 7 	160	1	1	0	0	0	mmu-miR-486a-3p				-0.33	-0.33	< 0.1
AI593442	ENSMUST00000098768.2	expressed sequence AI593442 	6	2	0	1	1	1	mmu-miR-486a-3p				-0.33	-0.36	< 0.1
Arhgap19	ENSMUST00000026150.9	Rho GTPase activating protein 19 	733	2	1	0	1	1	mmu-miR-486a-3p				-0.33	-0.33	< 0.1
Hoxc4	ENSMUST00000165375.2	homeobox C4 	348	1	0	1	0	2	mmu-miR-486a-3p				-0.33	-0.34	< 0.1
Gm8882	ENSMUST00000080849.5	predicted gene 8882 	5	1	0	0	1	0	mmu-miR-486a-3p				-0.33	-0.33	< 0.1
Tspyl3	ENSMUST00000099194.3	TSPY-like 3 	68	1	0	1	0	1	mmu-miR-6954-5p				-0.33	-0.33	< 0.1
Tmem174	ENSMUST00000050389.4	transmembrane protein 174 	489	2	0	1	1	1	mmu-miR-486a-3p				-0.33	-0.39	< 0.1
Krt75	ENSMUST00000042957.5	keratin 75 	5	1	0	1	0	2	mmu-miR-486a-3p				-0.33	-0.33	< 0.1
Zfp787	ENSMUST00000094870.1	zinc finger protein 787 	180	1	0	1	0	0	mmu-miR-6954-5p				-0.33	-0.33	< 0.1
