Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Speer4a	ENSMUST00000079447.2	spermatogenesis associated glutamate (E)-rich protein 4a 	5	1	0	0	1	1	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Gm10295	ENSMUST00000094315.2	predicted gene 10295 	5	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
2310022B05Rik	ENSMUST00000034464.6	RIKEN cDNA 2310022B05 gene 	1334	2	0	1	1	0	mmu-miR-378a-5p				-0.07	-0.08	< 0.1
Aqp1	ENSMUST00000004774.3	aquaporin 1 	12466	1	0	1	0	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Wdr91	ENSMUST00000081214.6	WD repeat domain 91 	141	2	0	1	1	1	mmu-miR-378a-5p				-0.07	-0.08	< 0.1
Ppara	ENSMUST00000109422.2	peroxisome proliferator activated receptor alpha 	162	4	1	0	3	1	mmu-miR-378a-5p				-0.07	-0.08	< 0.1
Zkscan17	ENSMUST00000013262.9	zinc finger with KRAB and SCAN domains 17 	176	1	0	1	0	2	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Rps6kb1	ENSMUST00000154617.2	ribosomal protein S6 kinase, polypeptide 1 	1121	1	0	1	0	0	mmu-miR-378a-5p				-0.07	-0.11	< 0.1
Cers6	ENSMUST00000028426.3	ceramide synthase 6 	1016	1	1	0	0	1	mmu-miR-378a-5p				-0.07	-0.08	< 0.1
Tmem63c	ENSMUST00000131878.1	transmembrane protein 63c 	11	3	0	1	2	1	mmu-miR-378a-5p				-0.07	-0.13	< 0.1
Stard5	ENSMUST00000075418.8	StAR-related lipid transfer (START) domain containing 5 	1880	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Col8a2	ENSMUST00000070132.6	collagen, type VIII, alpha 2 	151	1	0	0	1	2	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Etv1	ENSMUST00000095767.4	ets variant 1 	907	1	0	1	0	3	mmu-miR-378a-5p				-0.07	-0.21	< 0.1
Ecm2	ENSMUST00000051504.7	extracellular matrix protein 2, female organ and adipocyte specific 	178	3	1	1	1	1	mmu-miR-378a-5p				-0.07	-0.39	< 0.1
Cep170b	ENSMUST00000101018.4	centrosomal protein 170B 	523	1	0	0	1	1	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Reps2	ENSMUST00000112334.2	RALBP1 associated Eps domain containing protein 2 	136	2	0	1	1	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Elovl5	ENSMUST00000034904.8	ELOVL family member 5, elongation of long chain fatty acids (yeast) 	3506	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Hs3st5	ENSMUST00000168572.2	heparan sulfate (glucosamine) 3-O-sulfotransferase 5 	73	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Wisp1	ENSMUST00000118823.1	WNT1 inducible signaling pathway protein 1 	499	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Hist1h2ac	ENSMUST00000171127.2	histone cluster 1, H2ac 	32	2	0	1	1	2	mmu-miR-378a-5p				-0.07	-0.19	< 0.1
Cds2	ENSMUST00000103181.5	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2 	2058	3	0	1	2	2	mmu-miR-378a-5p				-0.07	-0.10	< 0.1
Neil2	ENSMUST00000038229.4	nei like 2 (E. coli) 	77	1	0	0	1	2	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Klf11	ENSMUST00000020982.5	Kruppel-like factor 11 	329	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Sowahb	ENSMUST00000061328.5	sosondowah ankyrin repeat domain family member B 	252	2	0	0	2	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Dlx6	ENSMUST00000160937.3	distal-less homeobox 6 	10	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Mmp28	ENSMUST00000103209.4	matrix metallopeptidase 28 (epilysin) 	9	2	0	1	1	2	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Mapk14	ENSMUST00000004990.7	mitogen-activated protein kinase 14 	9913	1	0	0	1	1	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Sftpb	ENSMUST00000183018.2	surfactant associated protein B 	29821	3	1	0	2	0	mmu-miR-378a-5p				-0.07	-0.51	< 0.1
Pde8a	ENSMUST00000026672.7	phosphodiesterase 8A 	1028	1	0	1	0	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Lims1	ENSMUST00000020077.5	LIM and senescent cell antigen-like domains 1 	8422	2	0	0	2	3	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Gm13011	ENSMUST00000024200.6	predicted gene 13011 	11	1	0	1	0	3	mmu-miR-378a-5p				-0.07	-0.13	< 0.1
Endod1	ENSMUST00000167549.1	endonuclease domain containing 1 	833	1	0	0	1	1	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Angel2	ENSMUST00000027947.7	angel homolog 2 (Drosophila) 	767	1	0	1	0	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Ifna12	ENSMUST00000102806.1	interferon alpha 12 	101	1	0	0	1	1	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Zfp451	ENSMUST00000019861.7	zinc finger protein 451 	263	2	0	0	2	0	mmu-miR-378a-5p				-0.07	-0.12	< 0.1
Trmt44	ENSMUST00000030980.7	tRNA methyltransferase 44 	224	2	0	0	2	0	mmu-miR-378a-5p				-0.07	-0.08	< 0.1
Polr1d	ENSMUST00000050970.3	polymerase (RNA) I polypeptide D 	5098	1	0	1	0	3	mmu-miR-378a-5p				-0.07	-0.30	< 0.1
Zfp553	ENSMUST00000106312.3	zinc finger protein 553 	329	1	0	0	1	1	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Tmprss11a	ENSMUST00000101073.2	transmembrane protease, serine 11a 	5	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Gdf5	ENSMUST00000040162.2	growth differentiation factor 5 	11	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Pigb	ENSMUST00000093819.1	phosphatidylinositol glycan anchor biosynthesis, class B 	146	1	0	0	1	1	mmu-miR-378a-5p				-0.07	-0.09	< 0.1
Fam168a	ENSMUST00000049053.7	family with sequence similarity 168, member A 	201	1	0	1	0	2	mmu-miR-378a-5p				-0.07	-0.09	< 0.1
Chfr	ENSMUST00000112519.3	checkpoint with forkhead and ring finger domains 	1174	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Pold4	ENSMUST00000025773.3	polymerase (DNA-directed), delta 4 	2044	1	0	0	1	3	mmu-miR-378a-5p				-0.07	-0.08	< 0.1
Rnf149	ENSMUST00000062525.5	ring finger protein 149 	465	2	1	0	1	1	mmu-miR-378a-5p				-0.07	-0.13	< 0.1
Xpr1	ENSMUST00000027741.6	xenotropic and polytropic retrovirus receptor 1 	1027	1	0	0	1	2	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Eya3	ENSMUST00000081726.7	eyes absent 3 homolog (Drosophila) 	473	2	0	2	0	3	mmu-miR-378a-5p				-0.07	-0.10	< 0.1
Tbx3	ENSMUST00000121021.2	T-box 3 	2310	1	0	1	0	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Psg29	ENSMUST00000075934.5	pregnancy-specific glycoprotein 29 	5	1	0	0	1	2	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Rmnd1	ENSMUST00000042251.5	required for meiotic nuclear division 1 homolog (S. cerevisiae) 	35	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Ptgdr	ENSMUST00000095959.1	prostaglandin D receptor 	5	1	0	0	1	1	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Gm7361	ENSMUST00000074148.6	predicted gene 7361 	5	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Csrp2bp	ENSMUST00000028911.9	cysteine and glycine-rich protein 2 binding protein 	581	3	0	0	3	1	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Rph3a	ENSMUST00000079204.5	rabphilin 3A 	5	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Anxa3	ENSMUST00000031447.7	annexin A3 	11593	1	1	0	0	1	mmu-miR-378a-5p				-0.07	-0.12	< 0.1
Trim25	ENSMUST00000107896.4	tripartite motif-containing 25 	1169	2	0	1	1	1	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Kcnn3	ENSMUST00000000811.7	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3 	19	2	0	0	2	3	mmu-miR-378a-5p				-0.07	-0.20	< 0.1
Leprot	ENSMUST00000030254.9	leptin receptor overlapping transcript 	35	1	0	1	0	0	mmu-miR-378a-5p				-0.07	-0.19	< 0.1
Tmem156	ENSMUST00000043352.4	transmembrane protein 156 	7	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.09	< 0.1
Tm7sf3	ENSMUST00000037709.10	transmembrane 7 superfamily member 3 	351	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.14	< 0.1
Syk	ENSMUST00000120135.2	spleen tyrosine kinase 	193	2	0	1	1	1	mmu-miR-378a-5p				-0.07	-0.12	< 0.1
Cmtm4	ENSMUST00000179802.1	CKLF-like MARVEL transmembrane domain containing 4 	936	2	1	0	1	0	mmu-miR-378a-5p				-0.07	-0.14	< 0.1
Vkorc1l1	ENSMUST00000073945.4	vitamin K epoxide reductase complex, subunit 1-like 1 	1759	1	0	0	1	1	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Mrpl32	ENSMUST00000015816.3	mitochondrial ribosomal protein L32 	3043	2	1	0	1	3	mmu-miR-378a-5p				-0.07	-0.52	< 0.1
Rbm19	ENSMUST00000031590.8	RNA binding motif protein 19 	1234	2	0	2	0	2	mmu-miR-378a-5p				-0.07	-0.13	< 0.1
A530053G22Rik	ENSMUST00000060147.4	RIKEN cDNA A530053G22 gene 	190	2	0	1	1	3	mmu-miR-378a-5p				-0.07	-0.26	< 0.1
Gm21885	ENSMUST00000178891.1	predicted gene, 21885 	4	1	0	1	0	1	mmu-miR-378a-5p				-0.07	-0.17	< 0.1
Tmem121	ENSMUST00000058491.6	transmembrane protein 121 	65	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Magea10	ENSMUST00000088481.4	melanoma antigen family A, 10 	5	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Fbxl18	ENSMUST00000110766.2	F-box and leucine-rich repeat protein 18 	693	2	0	2	0	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Tbccd1	ENSMUST00000004576.6	TBCC domain containing 1 	280	1	0	1	0	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Kcnj6	ENSMUST00000099508.2	potassium inwardly-rectifying channel, subfamily J, member 6 	5	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Aftph	ENSMUST00000177543.2	aftiphilin 	93	1	0	1	0	0	mmu-miR-378a-5p				-0.07	-0.10	< 0.1
Zfp831	ENSMUST00000059452.5	zinc finger protein 831 	7	2	2	0	0	2	mmu-miR-378a-5p				-0.07	-0.08	< 0.1
Tab2	ENSMUST00000146444.2	TGF-beta activated kinase 1/MAP3K7 binding protein 2 	1196	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Acad12	ENSMUST00000041252.7	acyl-Coenzyme A dehydrogenase family, member 12 	901	1	0	1	0	0	mmu-miR-378a-5p				-0.07	-0.16	< 0.1
Chchd4	ENSMUST00000040835.7	coiled-coil-helix-coiled-coil-helix domain containing 4 	440	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.08	< 0.1
Atp2b1	ENSMUST00000020107.7	ATPase, Ca++ transporting, plasma membrane 1 	1855	2	0	0	2	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Nkiras1	ENSMUST00000132374.2	NFKB inhibitor interacting Ras-like protein 1 	548	2	0	1	1	0	mmu-miR-378a-5p				-0.07	-0.23	< 0.1
Tnfrsf11a	ENSMUST00000027559.7	tumor necrosis factor receptor superfamily, member 11a 	133	1	0	0	1	1	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Sec14l2	ENSMUST00000003681.7	SEC14-like 2 (S. cerevisiae) 	1492	2	0	0	2	1	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Lrat	ENSMUST00000029632.6	lecithin-retinol acyltransferase (phosphatidylcholine-retinol-O-acyltransferase) 	316	1	0	0	1	1	mmu-miR-378a-5p				-0.07	-0.08	< 0.1
A330008L17Rik	ENSMUST00000064349.5	RIKEN cDNA A330008L17 gene 	5	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Pcdh11x	ENSMUST00000113358.4	protocadherin 11 X-linked 	6	1	1	0	0	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Pde6a	ENSMUST00000025468.8	phosphodiesterase 6A, cGMP-specific, rod, alpha 	36	2	0	1	1	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Zmym4	ENSMUST00000106108.3	zinc finger, MYM-type 4 	390	1	0	1	0	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Gnaq	ENSMUST00000025541.5	guanine nucleotide binding protein, alpha q polypeptide 	857	1	0	1	0	1	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Zfp820	ENSMUST00000084141.4	zinc finger protein 820 	27	1	0	0	1	2	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Sstr3	ENSMUST00000053239.2	somatostatin receptor 3 	5	1	0	0	1	1	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Npnt	ENSMUST00000042744.10	nephronectin 	4398	1	0	1	0	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Prkcz	ENSMUST00000103178.5	protein kinase C, zeta 	105	1	0	1	0	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Tmem200b	ENSMUST00000094666.3	transmembrane protein 200B 	383	1	0	0	1	0	mmu-miR-378a-5p				-0.07	-0.07	< 0.1
Zfp618	ENSMUST00000107415.2	zinc finger protein 618 	72	5	1	1	3	0	mmu-miR-378a-5p				-0.06	-0.08	< 0.1
Ndrg1	ENSMUST00000005256.7	N-myc downstream regulated gene 1 	10621	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.07	< 0.1
Anxa7	ENSMUST00000065504.10	annexin A7 	8828	1	0	0	1	1	mmu-miR-378a-5p				-0.06	-0.09	< 0.1
Itk	ENSMUST00000020664.7	IL2 inducible T cell kinase 	7	6	3	0	3	3	mmu-miR-378a-5p				-0.06	-0.14	< 0.1
Pot1b	ENSMUST00000086876.5	protection of telomeres 1B 	120	4	1	0	3	0	mmu-miR-378a-5p				-0.06	-0.19	< 0.1
D5Ertd579e	ENSMUST00000031091.9	DNA segment, Chr 5, ERATO Doi 579, expressed 	35	2	0	0	2	1	mmu-miR-378a-5p				-0.06	-0.07	< 0.1
Wdr13	ENSMUST00000033506.7	WD repeat domain 13 	449	2	0	1	1	1	mmu-miR-378a-5p				-0.06	-0.07	< 0.1
B230217C12Rik	ENSMUST00000054783.4	RIKEN cDNA B230217C12 gene 	29	1	0	1	0	4	mmu-miR-378a-5p				-0.06	-0.10	< 0.1
Pex5l	ENSMUST00000108225.4	peroxisomal biogenesis factor 5-like 	9	5	3	0	2	2	mmu-miR-378a-5p				-0.06	-0.14	< 0.1
Zfp961	ENSMUST00000109997.3	zinc finger protein 961 	178	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Ptgs2	ENSMUST00000035065.8	prostaglandin-endoperoxide synthase 2 	8547	1	0	0	1	1	mmu-miR-378a-5p				-0.06	-0.07	< 0.1
4931406B18Rik	ENSMUST00000013497.2	RIKEN cDNA 4931406B18 gene 	5	1	0	1	0	1	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Neto2	ENSMUST00000109686.3	neuropilin (NRP) and tolloid (TLL)-like 2 	118	1	1	0	0	0	mmu-miR-378a-5p				-0.06	-0.08	< 0.1
Trp53inp2	ENSMUST00000043237.8	transformation related protein 53 inducible nuclear protein 2 	1059	1	0	0	1	1	mmu-miR-378a-5p				-0.06	-0.07	< 0.1
Nhlrc2	ENSMUST00000071423.5	NHL repeat containing 2 	642	2	0	2	0	3	mmu-miR-378a-5p				-0.06	-0.13	< 0.1
Cyp2a5	ENSMUST00000005685.9	cytochrome P450, family 2, subfamily a, polypeptide 5 	9	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.07	< 0.1
Naa50	ENSMUST00000161326.2	N(alpha)-acetyltransferase 50, NatE catalytic subunit 	12928	1	0	0	1	1	mmu-miR-378a-5p				-0.06	-0.08	< 0.1
Dnlz	ENSMUST00000028295.8	DNL-type zinc finger 	1723	1	1	0	0	3	mmu-miR-378a-5p				-0.06	-0.21	< 0.1
Nrn1	ENSMUST00000037623.9	neuritin 1 	117	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.07	< 0.1
Stk10	ENSMUST00000102821.3	serine/threonine kinase 10 	246	2	0	0	2	2	mmu-miR-378a-5p				-0.06	-0.07	< 0.1
Phf8	ENSMUST00000046950.7	PHD finger protein 8 	566	4	1	0	3	0	mmu-miR-378a-5p				-0.06	-0.27	< 0.1
Rad50	ENSMUST00000020649.8	RAD50 homolog (S. cerevisiae) 	173	1	0	0	1	1	mmu-miR-378a-5p				-0.06	-0.07	< 0.1
Acer3	ENSMUST00000033020.8	alkaline ceramidase 3 	754	2	1	0	1	0	mmu-miR-378a-5p				-0.06	-0.44	< 0.1
Kif21a	ENSMUST00000088614.6	kinesin family member 21A 	1539	1	0	0	1	1	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Grpel2	ENSMUST00000062991.7	GrpE-like 2, mitochondrial 	87	1	0	1	0	1	mmu-miR-378a-5p				-0.06	-0.10	< 0.1
Pomgnt1	ENSMUST00000121052.2	protein O-linked mannose beta 1,2-N-acetylglucosaminyltransferase 	305	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.07	< 0.1
Steap2	ENSMUST00000164219.2	six transmembrane epithelial antigen of prostate 2 	913	2	1	1	0	2	mmu-miR-378a-5p				-0.06	-0.11	< 0.1
Wfikkn2	ENSMUST00000061469.3	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2 	47	1	0	1	0	1	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Fam60a	ENSMUST00000054080.9	family with sequence similarity 60, member A 	26	1	0	0	1	1	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Nkx1-2	ENSMUST00000054562.3	NK1 transcription factor related, locus 2 (Drosophila) 	5	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Rps6kb2	ENSMUST00000118483.1	ribosomal protein S6 kinase, polypeptide 2 	722	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Asb17	ENSMUST00000044089.3	ankyrin repeat and SOCS box-containing 17 	5	2	0	1	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Sftpd	ENSMUST00000077136.3	surfactant associated protein D 	584	1	0	1	0	0	mmu-miR-378a-5p				-0.06	-0.14	< 0.1
Pptc7	ENSMUST00000053426.9	PTC7 protein phosphatase homolog (S. cerevisiae) 	2044	1	0	1	0	1	mmu-miR-378a-5p				-0.06	-0.07	< 0.1
Agfg1	ENSMUST00000189220.1	ArfGAP with FG repeats 1 	1196	1	0	0	1	1	mmu-miR-378a-5p				-0.06	-0.11	< 0.1
1700052N19Rik	ENSMUST00000118544.2	RIKEN cDNA 1700052N19 gene 	87	1	0	0	1	1	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Uba5	ENSMUST00000035166.6	ubiquitin-like modifier activating enzyme 5 	947	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.10	< 0.1
Intu	ENSMUST00000091186.3	inturned planar cell polarity effector homolog (Drosophila) 	194	3	2	0	1	0	mmu-miR-378a-5p				-0.06	-0.07	< 0.1
Ecscr	ENSMUST00000097618.4	endothelial cell surface expressed chemotaxis and apoptosis regulator 	110	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Usp13	ENSMUST00000072312.6	ubiquitin specific peptidase 13 (isopeptidase T-3) 	1087	1	0	0	1	2	mmu-miR-378a-5p				-0.06	-0.07	< 0.1
Fam210b	ENSMUST00000028995.4	family with sequence similarity 210, member B 	1335	1	0	1	0	1	mmu-miR-378a-5p				-0.06	-0.07	< 0.1
Mgam	ENSMUST00000071535.6	maltase-glucoamylase 	369	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Arid5b	ENSMUST00000020106.7	AT rich interactive domain 5B (MRF1-like) 	1309	1	0	0	1	1	mmu-miR-378a-5p				-0.06	-0.07	< 0.1
Brinp2	ENSMUST00000004133.8	bone morphogenic protein/retinoic acid inducible neural-specific 2 	6	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Slc22a20	ENSMUST00000041827.7	solute carrier family 22 (organic anion transporter), member 20 	5	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Fam219b	ENSMUST00000093833.4	family with sequence similarity 219, member B 	211	1	0	0	1	1	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Tmem26	ENSMUST00000080995.6	transmembrane protein 26 	77	2	0	0	2	2	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Cdk18	ENSMUST00000027697.6	cyclin-dependent kinase 18 	208	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Gpr45	ENSMUST00000179766.2	G protein-coupled receptor 45 	5	1	0	0	1	1	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Nlrp12	ENSMUST00000108653.2	NLR family, pyrin domain containing 12 	5	1	0	1	0	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
2810006K23Rik	ENSMUST00000077376.2	RIKEN cDNA 2810006K23 gene 	55	1	0	1	0	0	mmu-miR-378a-5p				-0.06	-0.17	< 0.1
Pign	ENSMUST00000070699.9	phosphatidylinositol glycan anchor biosynthesis, class N 	189	2	0	1	1	2	mmu-miR-378a-5p				-0.06	-0.07	< 0.1
Dcaf7	ENSMUST00000058438.8	DDB1 and CUL4 associated factor 7 	2608	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.07	< 0.1
Gpc1	ENSMUST00000045970.7	glypican 1 	10772	1	0	1	0	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Atic	ENSMUST00000027384.5	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase 	540	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Bmpr1a	ENSMUST00000165280.2	bone morphogenetic protein receptor, type 1A 	1312	1	0	1	0	0	mmu-miR-378a-5p				-0.06	-0.09	< 0.1
Etv6	ENSMUST00000081028.7	ets variant 6 	61	2	2	0	0	1	mmu-miR-378a-5p				-0.06	-0.26	< 0.1
Sec23ip	ENSMUST00000042942.8	Sec23 interacting protein 	1166	1	0	1	0	1	mmu-miR-378a-5p				-0.06	-0.16	< 0.1
Dio2	ENSMUST00000082432.3	deiodinase, iodothyronine, type II 	24	2	0	1	1	0	mmu-miR-378a-5p				-0.06	-0.07	< 0.1
Smek2	ENSMUST00000020755.6	SMEK homolog 2, suppressor of mek1 (Dictyostelium) 	1618	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Sec22c	ENSMUST00000078547.5	SEC22 vesicle trafficking protein homolog C (S. cerevisiae) 	124	2	0	0	2	2	mmu-miR-378a-5p				-0.06	-0.07	< 0.1
Cntd1	ENSMUST00000103107.4	cyclin N-terminal domain containing 1 	27	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Clstn3	ENSMUST00000112523.2	calsyntenin 3 	12	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Eif2b1	ENSMUST00000031334.9	eukaryotic translation initiation factor 2B, subunit 1 (alpha) 	1538	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Dnase1l3	ENSMUST00000026315.7	deoxyribonuclease 1-like 3 	458	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Gria4	ENSMUST00000027020.7	glutamate receptor, ionotropic, AMPA4 (alpha 4) 	13	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Itga4	ENSMUST00000099972.4	integrin alpha 4 	76	3	0	2	1	0	mmu-miR-378a-5p				-0.06	-0.11	< 0.1
Hps4	ENSMUST00000112359.3	Hermansky-Pudlak syndrome 4 homolog (human) 	93	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Cdca7l	ENSMUST00000021592.10	cell division cycle associated 7 like 	493	1	0	0	1	1	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Ctps2	ENSMUST00000033727.8	cytidine 5'-triphosphate synthase 2 	619	2	0	0	2	3	mmu-miR-378a-5p				-0.06	-0.12	< 0.1
Macrod2	ENSMUST00000110064.2	MACRO domain containing 2 	396	2	0	0	2	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Ipo9	ENSMUST00000041023.8	importin 9 	1060	2	0	0	2	3	mmu-miR-378a-5p				-0.06	-0.07	< 0.1
Mrpl21	ENSMUST00000025743.6	mitochondrial ribosomal protein L21 	1482	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Nup62cl	ENSMUST00000101212.3	nucleoporin 62 C-terminal like 	23	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.10	< 0.1
Sparc	ENSMUST00000018737.7	secreted acidic cysteine rich glycoprotein 	4861	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Gcnt2	ENSMUST00000110191.3	glucosaminyl (N-acetyl) transferase 2, I-branching enzyme 	49	1	0	0	1	1	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Kif13b	ENSMUST00000100473.4	kinesin family member 13B 	841	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Rbms1	ENSMUST00000028347.7	RNA binding motif, single stranded interacting protein 1 	13703	1	0	0	1	1	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Plekhs1	ENSMUST00000178590.2	pleckstrin homology domain containing, family S member 1 	8	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Ythdc2	ENSMUST00000037763.7	YTH domain containing 2 	288	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Zfp598	ENSMUST00000047179.5	zinc finger protein 598 	998	1	0	0	1	0	mmu-miR-378a-5p				-0.06	-0.06	< 0.1
Gtpbp2	ENSMUST00000024748.8	GTP binding protein 2 	585	2	1	0	1	2	mmu-miR-378a-5p				-0.06	-0.27	< 0.1
Paqr8	ENSMUST00000189400.1	progestin and adipoQ receptor family member VIII 	300	3	1	1	1	4	mmu-miR-378a-5p				-0.06	-0.26	< 0.1
1190007I07Rik	ENSMUST00000176200.2	RIKEN cDNA 1190007I07 gene 	333	1	0	1	0	0	mmu-miR-378a-5p				-0.06	-0.26	< 0.1
