Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Psd3	ENSMUST00000038959.10	pleckstrin and Sec7 domain containing 3 	399	1	1	0	0	2	0	1	1	1	mmu-let-7d-5p	0.0718	0.4466	1.7774	-0.25	-0.28	0.19	2005, '07, '09, '11
Rnf8	ENSMUST00000024817.8	ring finger protein 8 	1168	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0070	0.0496	0.2865	-0.25	-0.27	0.56	2005, '07, '09, '11
Vps26b	ENSMUST00000034470.9	vacuolar protein sorting 26 homolog B (yeast) 	1731	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0158	0.1103	0.5859	-0.25	-0.26	0.90	2007, '09, '11
Pias4	ENSMUST00000005064.8	protein inhibitor of activated STAT 4 	181	1	0	1	0	0	0	0	0	1	mmu-let-7a-5p	0.0114	0.0808	0.4623	-0.25	-0.27	0.95	NULL
Acer2	ENSMUST00000045224.8	alkaline ceramidase 2 	808	1	0	1	0	0	0	0	0	1	mmu-miR-98-5p	0.0231	0.1570	0.7655	-0.25	-0.26	0.91	2007, '09, '11
Dmd	ENSMUST00000114000.2	dystrophin, muscular dystrophy 	424	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0491	0.2887	0.9493	-0.25	-0.29	0.98	2005, '07, '09, '11
Zfyve16	ENSMUST00000022217.8	zinc finger, FYVE domain containing 16 	554	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0234	0.1546	0.6847	-0.25	-0.30	0.93	2005, '07, '09, '11
Slc9a9	ENSMUST00000033463.9	solute carrier family 9 (sodium/hydrogen exchanger), member 9 	83	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0096	0.0685	0.3981	-0.25	-0.26	0.93	2005, '07, '11
Slc35c1	ENSMUST00000067631.6	solute carrier family 35, member C1 	23	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0164	0.1115	0.5238	-0.25	-0.25	0.91	2007, '09, '11
Ammecr1l	ENSMUST00000115808.2	AMME chromosomal region gene 1-like 	2444	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0069	0.0492	0.2898	-0.25	-0.25	0.67	2007, '09, '11
Lrfn4	ENSMUST00000113822.2	leucine rich repeat and fibronectin type III domain containing 4 	107	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0065	0.0469	0.2842	-0.25	-0.25	0.63	2005, '07, '09, '11
Clasp2	ENSMUST00000166734.3	CLIP associating protein 2 	1362	1	0	1	0	0	0	0	0	0	mmu-miR-98-5p	0.0181	0.1215	0.5493	-0.25	-0.25	0.88	2005, '07, '09, '11
Amer3	ENSMUST00000052670.9	APC membrane recruitment 3 	5	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0294	0.1848	0.6679	-0.25	-0.25	< 0.1	2009, '11
Dyrk2	ENSMUST00000004281.8	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2 	1322	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0158	0.1096	0.5815	-0.25	-0.28	0.94	NULL
Eea1	ENSMUST00000053484.6	early endosome antigen 1 	1444	1	0	1	0	2	0	0	2	0	mmu-let-7g-5p	0.0372	0.2267	0.7890	-0.25	-0.49	0.95	2007, '09, '11
Ranbp2	ENSMUST00000003310.5	RAN binding protein 2 	4754	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0279	0.1668	0.5364	-0.25	-0.38	0.96	2005, '07
Pygo2	ENSMUST00000060061.5	pygopus 2 	537	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0143	0.0970	0.4559	-0.25	-0.25	0.75	2005, '07, '09, '11
Ago4	ENSMUST00000084289.4	argonaute RISC catalytic subunit 4 	13	1	0	0	1	0	0	0	0	2	mmu-let-7d-5p	0.0216	0.1481	0.7450	-0.24	-0.28	0.88	2007, '09, '11
Slc6a15	ENSMUST00000074204.5	solute carrier family 6 (neurotransmitter transporter), member 15 	101	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0052	0.0377	0.2401	-0.24	-0.24	0.70	2009, '11
Xpot	ENSMUST00000039810.7	exportin, tRNA (nuclear export receptor for tRNAs) 	84	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0240	0.1525	0.5609	-0.24	-0.26	0.82	2009, '11
Lonrf3	ENSMUST00000016383.4	LON peptidase N-terminal domain and ring finger 3 	50	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0438	0.2328	0.5590	-0.24	-0.35	0.95	2009, '11
Adamts14	ENSMUST00000092486.5	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 14 	17	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0168	0.1154	0.5730	-0.24	-0.24	0.79	2007, '09, '11
Hip1	ENSMUST00000060311.8	huntingtin interacting protein 1 	1166	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0383	0.2392	0.9231	-0.24	-0.40	0.98	2011
Slc26a9	ENSMUST00000049027.4	solute carrier family 26, member 9 	238	1	0	1	0	1	0	0	1	2	mmu-let-7a-5p	0.0382	0.2647	1.3657	-0.24	-0.38	0.75	2005, '07, '09, '11
Dmp1	ENSMUST00000066708.5	dentin matrix protein 1 	11	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0064	0.0454	0.2601	-0.24	-0.24	0.88	2005, '07, '09, '11
Sp8	ENSMUST00000063918.2	trans-acting transcription factor 8 	33	1	0	1	0	0	0	0	0	0	mmu-let-7g-5p	0.0190	0.1260	0.5331	-0.24	-0.24	0.60	2005, '07, '09, '11
Dlc1	ENSMUST00000033923.8	deleted in liver cancer 1 	612	2	0	0	2	0	0	0	0	0	mmu-let-7d-5p	0.0126	0.0887	0.5004	-0.24	-0.36	> 0.99	2005, '07, '09, '11
Mbtd1	ENSMUST00000063718.5	mbt domain containing 1 	347	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0127	0.0903	0.5149	-0.24	-0.27	0.58	2009, '11
Vsnl1	ENSMUST00000072299.5	visinin-like 1 	77	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0081	0.0568	0.3028	-0.24	-0.35	0.78	2005, '07, '09, '11
Fzd4	ENSMUST00000058755.3	frizzled homolog 4 (Drosophila) 	1499	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0233	0.1482	0.5404	-0.24	-0.26	0.80	2005, '07
Zbtb26	ENSMUST00000067043.4	zinc finger and BTB domain containing 26 	18	1	0	1	0	0	0	0	0	0	mmu-let-7c-5p	0.0308	0.1847	0.6590	-0.24	-0.42	0.95	2009, '11
Mtpn	ENSMUST00000031866.5	myotrophin 	7888	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0047	0.0336	0.2068	-0.24	-0.26	0.70	2005, '07, '09, '11
Taf4b	ENSMUST00000169862.1	TAF4B RNA polymerase II, TATA box binding protein (TBP)-associated factor 	226	1	0	0	1	0	0	0	0	2	mmu-let-7d-5p	0.0194	0.1381	0.8190	-0.24	-0.24	0.65	2011
Fzd3	ENSMUST00000131309.1	frizzled homolog 3 (Drosophila) 	174	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0360	0.2185	0.7882	-0.24	-0.33	0.97	2011
Rab6b	ENSMUST00000035155.7	RAB6B, member RAS oncogene family 	192	1	0	1	0	0	0	0	0	1	mmu-let-7a-5p	0.0235	0.1524	0.6260	-0.24	-0.30	0.75	2005, '07, '09, '11
Myrip	ENSMUST00000048121.7	myosin VIIA and Rab interacting protein 	95	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0049	0.0353	0.2138	-0.24	-0.24	0.94	2005, '07, '09, '11
Epha3	ENSMUST00000064405.6	Eph receptor A3 	38	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0196	0.1365	0.7242	-0.24	-0.25	0.78	2005, '07, '09, '11
Nab1	ENSMUST00000186764.1	Ngfi-A binding protein 1 	4719	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0025	0.0179	0.1188	-0.24	-0.24	0.82	2005, '07, '11
Cyth3	ENSMUST00000116456.4	cytohesin 3 	1264	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0071	0.0504	0.2916	-0.24	-0.24	0.53	2007, '09, '11
Ppp3ca	ENSMUST00000070198.8	protein phosphatase 3, catalytic subunit, alpha isoform 	3228	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0089	0.0640	0.3939	-0.24	-0.24	0.84	2005, '07
Slc30a4	ENSMUST00000005952.5	solute carrier family 30 (zinc transporter), member 4 	461	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0169	0.1171	0.6098	-0.24	-0.24	0.93	2005, '07, '09, '11
Grpel2	ENSMUST00000062991.7	GrpE-like 2, mitochondrial 	87	1	0	1	0	1	0	0	1	0	mmu-let-7a-5p	0.0314	0.1834	0.5643	-0.24	-0.38	0.20	2005, '07, '09, '11
Osbpl3	ENSMUST00000114468.3	oxysterol binding protein-like 3 	624	1	0	1	0	0	0	0	0	1	mmu-let-7g-5p	0.0279	0.1771	0.6791	-0.24	-0.28	0.95	2005, '07, '11
Tab2	ENSMUST00000146444.2	TGF-beta activated kinase 1/MAP3K7 binding protein 2 	1196	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0093	0.0674	0.4256	-0.24	-0.24	0.88	2007, '09, '11
Sema4f	ENSMUST00000000641.10	sema domain, immunoglobulin domain (Ig), TM domain, and short cytoplasmic domain 	28	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0145	0.0975	0.4308	-0.24	-0.27	0.86	2005, '09, '11
Mycbp	ENSMUST00000030400.8	c-myc binding protein 	1042	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0101	0.0677	0.3102	-0.24	-0.51	0.96	2005, '09, '11
Plxna4	ENSMUST00000115096.3	plexin A4 	54	2	0	1	1	0	0	0	0	1	mmu-let-7d-5p	0.0220	0.1525	0.7989	-0.24	-0.36	0.98	2009, '11
Cadm2	ENSMUST00000114292.2	cell adhesion molecule 2 	17	1	0	1	0	0	0	0	0	0	mmu-let-7f-5p	0.0321	0.1997	0.7702	-0.24	-0.35	0.80	2011
Bcl7a	ENSMUST00000120593.2	B cell CLL/lymphoma 7A 	79	1	0	0	1	0	0	0	0	3	mmu-let-7d-5p	0.0254	0.1728	0.8394	-0.23	-0.34	0.95	2005, '07, '09, '11
Styx	ENSMUST00000111835.2	serine/threonine/tyrosine interaction protein 	127	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0109	0.0777	0.4627	-0.23	-0.23	0.85	2009, '11
Slc8b1	ENSMUST00000068326.8	solute carrier family 8 (sodium/lithium/calcium exchanger), member B1 	147	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0112	0.0786	0.4315	-0.23	-0.23	0.60	2007, '09, '11
Fgd6	ENSMUST00000020208.4	FYVE, RhoGEF and PH domain containing 6 	502	1	1	0	0	1	1	0	0	0	mmu-let-7d-5p	0.0570	0.3636	1.4677	-0.23	-0.29	0.98	2009, '11
Lgr6	ENSMUST00000044828.8	leucine-rich repeat-containing G protein-coupled receptor 6 	35	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0181	0.1239	0.6116	-0.23	-0.24	0.91	NULL
Rgs8	ENSMUST00000041776.6	regulator of G-protein signaling 8 	5	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0175	0.1225	0.6587	-0.23	-0.23	0.94	2009, '11
Nek9	ENSMUST00000040992.7	NIMA (never in mitosis gene a)-related expressed kinase 9 	130	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0123	0.0886	0.5585	-0.23	-0.23	0.87	2005, '07, '09, '11
Tusc2	ENSMUST00000010198.3	tumor suppressor candidate 2 	30	1	0	1	0	0	0	0	0	0	mmu-let-7i-5p	0.0099	0.0675	0.3197	-0.23	-0.36	0.95	2005, '07, '09, '11
Mnt	ENSMUST00000000291.3	max binding protein 	262	1	0	0	1	0	0	0	0	2	mmu-let-7d-5p	0.0264	0.1798	0.8750	-0.23	-0.24	0.90	2005, '07, '09, '11
Tln1	ENSMUST00000030187.8	talin 1 	274	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0043	0.0310	0.2061	-0.23	-0.24	0.89	2005, '07, '09, '11
Meis1	ENSMUST00000144988.2	Meis homeobox 1 	219	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0257	0.1661	0.6610	-0.23	-0.23	0.84	NULL
Tmppe	ENSMUST00000111820.2	transmembrane protein with metallophosphoesterase domain 	284	1	1	0	0	0	0	0	0	3	mmu-let-7g-5p	0.0599	0.3642	1.3818	-0.23	-0.23	0.15	2007, '11
Luc7l3	ENSMUST00000107820.1	LUC7-like 3 (S. cerevisiae) 	4142	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0058	0.0413	0.2452	-0.23	-0.23	0.95	2007, '09, '11
Unc5a	ENSMUST00000026994.8	unc-5 homolog A (C. elegans) 	20	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0263	0.1753	0.7979	-0.23	-0.23	0.11	2007, '09, '11
Crb2	ENSMUST00000050372.7	crumbs homolog 2 (Drosophila) 	11	1	1	0	0	1	0	1	0	2	mmu-let-7d-5p	0.0258	0.1813	1.0135	-0.23	-0.23	0.75	2007, '11
Atxn7l3b	ENSMUST00000099276.3	ataxin 7-like 3B 	75	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0092	0.0642	0.3445	-0.23	-0.31	0.93	2009, '11
Pmaip1	ENSMUST00000025399.7	phorbol-12-myristate-13-acetate-induced protein 1 	1268	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0044	0.0314	0.1931	-0.23	-0.23	0.86	2005, '07, '09, '11
Has2	ENSMUST00000050544.7	hyaluronan synthase 2 	20	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0109	0.0760	0.3927	-0.23	-0.23	0.95	2005, '07, '09, '11
Ago1	ENSMUST00000097888.4	argonaute RISC catalytic subunit 1 	460	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0038	0.0281	0.1956	-0.23	-0.23	0.94	2007, '11
Cd164	ENSMUST00000019962.9	CD164 antigen 	19474	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0092	0.0667	0.4268	-0.23	-0.23	0.62	2005, '07, '09, '11
Elf4	ENSMUST00000114958.2	E74-like factor 4 (ets domain transcription factor) 	16	1	0	1	0	0	0	0	0	1	mmu-let-7b-5p	0.0363	0.2361	1.0013	-0.23	-0.31	0.93	2005, '07, '11
Rbfox1	ENSMUST00000056416.7	RNA binding protein, fox-1 homolog (C. elegans) 1 	709	1	0	0	1	0	0	0	0	0	mmu-let-7f-5p	0.0099	0.0690	0.3538	-0.23	-0.23	0.91	2007, '09, '11
Pcdh20	ENSMUST00000061628.5	protocadherin 20 	29	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0173	0.1154	0.5041	-0.23	-0.23	0.81	2005, '07, '09, '11
Klhl9	ENSMUST00000094993.2	kelch-like 9 	1056	1	0	1	0	0	0	0	0	1	mmu-let-7g-5p	0.0211	0.1344	0.4953	-0.22	-0.31	0.84	2005, '07, '09, '11
Tbx5	ENSMUST00000018407.6	T-box 5 	35	1	0	1	0	0	0	0	0	0	mmu-let-7g-5p	0.0185	0.1191	0.4664	-0.22	-0.34	0.94	2005, '07, '09, '11
Bcl2l1	ENSMUST00000007803.6	BCL2-like 1 	524	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0091	0.0634	0.3329	-0.22	-0.23	0.73	2005, '07, '09, '11
Col4a1	ENSMUST00000033898.9	collagen, type IV, alpha 1 	5885	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0042	0.0306	0.1924	-0.22	-0.22	0.81	2005, '07, '09, '11
Stab2	ENSMUST00000035288.9	stabilin 2 	279	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0157	0.1131	0.7037	-0.22	-0.22	0.62	2005, '07, '09, '11
Il6ra	ENSMUST00000029559.6	interleukin 6 receptor, alpha 	403	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0035	0.0257	0.1732	-0.22	-0.23	0.94	NULL
Dnal1	ENSMUST00000123491.2	dynein, axonemal, light chain 1 	52	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0243	0.1501	0.5218	-0.22	-0.33	0.92	2009, '11
Tmtc3	ENSMUST00000058154.9	transmembrane and tetratricopeptide repeat containing 3 	5	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0149	0.1075	0.6667	-0.22	-0.22	0.57	2007, '09, '11
Cep85l	ENSMUST00000095691.5	centrosomal protein 85-like 	76	1	0	0	1	0	0	0	0	2	mmu-let-7d-5p	0.0222	0.1562	0.8617	-0.22	-0.23	0.95	NULL
Slc6a5	ENSMUST00000056442.6	solute carrier family 6 (neurotransmitter transporter, glycine), member 5 	6	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0097	0.0681	0.3810	-0.22	-0.22	0.98	2009
Trim67	ENSMUST00000167588.2	tripartite motif-containing 67 	47	2	1	1	0	1	0	1	0	2	mmu-let-7e-5p	0.0310	0.2050	0.8900	-0.22	-0.44	> 0.99	2005, '07, '11
Rab8b	ENSMUST00000041139.7	RAB8B, member RAS oncogene family 	85	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0168	0.1148	0.5559	-0.22	-0.34	0.93	2007, '09, '11
Tmx4	ENSMUST00000038228.5	thioredoxin-related transmembrane protein 4 	513	1	0	0	1	1	0	1	0	1	mmu-let-7d-5p	0.0247	0.1725	0.9281	-0.22	-0.32	0.53	2009, '11
Dtx4	ENSMUST00000045521.7	deltex 4 homolog (Drosophila) 	449	2	1	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0144	0.0998	0.5166	-0.22	-0.30	0.95	2007, '09, '11
Fam43a	ENSMUST00000059078.3	family with sequence similarity 43, member A 	703	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0040	0.0287	0.1821	-0.22	-0.22	0.75	2007, '09, '11
Sbk1	ENSMUST00000056028.9	SH3-binding kinase 1 	55	1	0	0	1	1	0	1	0	0	mmu-let-7g-5p	0.0136	0.0969	0.5645	-0.22	-0.32	0.95	2007, '09, '11
Chsy3	ENSMUST00000080721.4	chondroitin sulfate synthase 3 	54	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0040	0.0295	0.2020	-0.22	-0.22	0.95	2007, '09, '11
Mapk9	ENSMUST00000109179.3	mitogen-activated protein kinase 9 	1683	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0130	0.0882	0.4141	-0.22	-0.25	0.87	2009, '11
Adcy9	ENSMUST00000117801.2	adenylate cyclase 9 	694	1	0	0	1	1	0	0	1	1	mmu-let-7d-5p	0.0206	0.1456	0.8197	-0.22	-0.23	0.90	2005, '07
Grik2	ENSMUST00000105487.2	glutamate receptor, ionotropic, kainate 2 (beta 2) 	17	1	0	0	1	2	0	1	1	1	mmu-let-7d-5p	0.0047	0.0335	0.2094	-0.22	-0.31	0.91	2005, '07, '09, '11
Mvb12b	ENSMUST00000041555.4	multivesicular body subunit 12B 	501	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0142	0.0967	0.4560	-0.22	-0.22	0.52	2007, '09, '11
Mbtps2	ENSMUST00000058098.9	membrane-bound transcription factor peptidase, site 2 	1034	1	0	1	0	0	0	0	0	1	mmu-let-7a-5p	0.0297	0.1996	0.9105	-0.22	-0.22	0.52	2009, '11
Bcap29	ENSMUST00000177962.2	B cell receptor associated protein 29 	144	1	0	0	1	0	0	0	0	0	mmu-let-7g-5p	0.0156	0.1036	0.4464	-0.22	-0.26	0.92	2005, '07, '09, '11
Map3k2	ENSMUST00000096575.3	mitogen-activated protein kinase kinase kinase 2 	1249	1	0	1	0	1	0	0	1	1	mmu-let-7d-5p	0.0384	0.2536	1.1396	-0.22	-0.23	0.42	2009, '11
Mycl	ENSMUST00000106252.3	v-myc myelocytomatosis viral oncogene homolog, lung carcinoma derived (avian) 	114	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0126	0.0883	0.4736	-0.21	-0.21	0.64	2007, '09, '11
Txlna	ENSMUST00000046425.10	taxilin alpha 	1256	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0289	0.1848	0.7419	-0.21	-0.29	0.94	2005, '07, '09, '11
Kcnj3	ENSMUST00000112632.1	potassium inwardly-rectifying channel, subfamily J, member 3 	181	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0095	0.0672	0.3863	-0.21	-0.30	0.78	NULL
Hipk2	ENSMUST00000161779.2	homeodomain interacting protein kinase 2 	4649	1	0	0	1	0	0	0	0	2	mmu-let-7d-5p	0.0310	0.2054	0.9371	-0.21	-0.22	0.95	NULL
Syt2	ENSMUST00000121990.1	synaptotagmin II 	5	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0199	0.1364	0.6817	-0.21	-0.21	0.95	2007, '09, '11
Btbd3	ENSMUST00000091556.6	BTB (POZ) domain containing 3 	72	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0093	0.0677	0.4490	-0.21	-0.23	0.86	2005, '07, '09, '11
Crtap	ENSMUST00000084881.4	cartilage associated protein 	18	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0040	0.0288	0.1869	-0.21	-0.21	0.76	2005, '07, '09, '11
Fsd1l	ENSMUST00000132151.2	fibronectin type III and SPRY domain containing 1-like 	162	1	1	0	0	1	0	0	1	0	mmu-let-7d-5p	0.0214	0.1458	0.6920	-0.21	-0.28	0.80	2011
Caskin1	ENSMUST00000024958.7	CASK interacting protein 1 	6	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0119	0.0845	0.4870	-0.21	-0.21	0.79	2005, '07, '09, '11
Rnf5	ENSMUST00000015622.7	ring finger protein 5 	220	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0188	0.1131	0.3527	-0.21	-0.43	0.22	2005, '07, '09, '11
Trank1	ENSMUST00000078626.3	tetratricopeptide repeat and ankyrin repeat containing 1 	12	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0186	0.1249	0.5717	-0.21	-0.21	0.94	2011
Hk2	ENSMUST00000000642.5	hexokinase 2 	102	1	0	0	1	1	0	0	1	0	mmu-let-7d-5p	0.0202	0.1360	0.6326	-0.21	-0.26	0.91	2005, '07, '09, '11
Numbl	ENSMUST00000079258.6	numb-like 	371	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0021	0.0150	0.1013	-0.21	-0.21	0.95	2005, '07, '09, '11
Cacna1d	ENSMUST00000112249.2	calcium channel, voltage-dependent, L type, alpha 1D subunit 	66	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0122	0.0862	0.4952	-0.21	-0.21	0.94	2005, '07, '09, '11
Atxn1l	ENSMUST00000093162.3	ataxin 1-like 	808	1	0	1	0	0	0	0	0	0	mmu-let-7f-5p	0.0245	0.1664	0.8205	-0.21	-0.21	0.91	2009, '11
Fam160b2	ENSMUST00000022690.9	family with sequence similarity 160, member B2 	1490	1	0	0	1	1	1	0	0	0	mmu-let-7d-5p	0.0203	0.1423	0.7821	-0.21	-0.21	0.91	2007, '11
Lbh	ENSMUST00000024857.7	limb-bud and heart 	1999	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0127	0.0855	0.3799	-0.21	-0.26	0.94	2005, '07, '09, '11
Fam189a1	ENSMUST00000119118.2	family with sequence similarity 189, member A1 	11	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0065	0.0467	0.2991	-0.21	-0.21	0.95	2009, '11
Mga	ENSMUST00000079934.6	MAX gene associated 	1277	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0255	0.1822	1.0918	-0.21	-0.21	0.95	2007, '09, '11
Usp49	ENSMUST00000024779.9	ubiquitin specific peptidase 49 	128	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0164	0.1171	0.7062	-0.21	-0.24	0.91	2009, '11
Pou2f1	ENSMUST00000111429.5	POU domain, class 2, transcription factor 1 	18	2	0	0	2	0	0	0	0	3	mmu-let-7d-5p	0.0462	0.3162	1.5502	-0.21	-0.47	0.97	NULL
Ulk2	ENSMUST00000004920.3	unc-51 like kinase 2 	2264	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0167	0.1063	0.4075	-0.21	-0.38	0.96	2005, '07, '09, '11
Zfp740	ENSMUST00000119800.2	zinc finger protein 740 	857	1	0	1	0	0	0	0	0	0	mmu-let-7g-5p	0.0081	0.0584	0.3625	-0.21	-0.21	0.85	2009, '11
Scrt2	ENSMUST00000064061.3	scratch homolog 2, zinc finger protein (Drosophila) 	5	1	0	1	0	0	0	0	0	1	mmu-let-7i-5p	0.0289	0.1929	0.8841	-0.20	-0.20	0.50	2005, '07, '11
Mob4	ENSMUST00000162364.2	MOB family member 4, phocein 	2413	1	0	0	1	0	0	0	0	0	mmu-let-7g-5p	0.0131	0.0857	0.3449	-0.20	-0.36	0.95	2007, '09, '11
Dusp16	ENSMUST00000100857.4	dual specificity phosphatase 16 	227	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0058	0.0419	0.2560	-0.20	-0.23	0.93	2005, '07, '09, '11
Ralgps1	ENSMUST00000042615.7	Ral GEF with PH domain and SH3 binding motif 1 	213	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0077	0.0555	0.3504	-0.20	-0.21	0.95	2005, '07
AI846148	ENSMUST00000025924.2	expressed sequence AI846148 	22	1	0	1	0	0	0	0	0	1	mmu-let-7g-5p	0.0223	0.1542	0.7724	-0.20	-0.20	0.95	2009, '11
Sec14l1	ENSMUST00000090433.5	SEC14-like 1 (S. cerevisiae) 	2940	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0090	0.0631	0.3389	-0.20	-0.21	0.67	2005, '07, '09, '11
Angptl2	ENSMUST00000004208.5	angiopoietin-like 2 	1314	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0064	0.0463	0.3052	-0.20	-0.25	0.94	2005, '07, '09, '11
Adrb2	ENSMUST00000053640.3	adrenergic receptor, beta 2 	63	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0166	0.0998	0.3345	-0.20	-0.59	0.98	2005, '07, '09, '11
Sestd1	ENSMUST00000102660.2	SEC14 and spectrin domains 1 	260	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0213	0.1328	0.4633	-0.20	-0.29	0.96	NULL
Elk4	ENSMUST00000086556.6	ELK4, member of ETS oncogene family 	84	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0241	0.1544	0.6228	-0.20	-0.30	0.94	NULL
Sgcd	ENSMUST00000077221.5	sarcoglycan, delta (dystrophin-associated glycoprotein) 	342	1	0	1	0	0	0	0	0	2	mmu-let-7a-5p	0.0338	0.2169	0.8906	-0.20	-0.30	0.78	2005, '07
