Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Ccnd1	ENSMUST00000093962.4	cyclin D1 	334	1	0	0	1	0	0	0	0	0	mmu-miR-206-3p	0.0049	0.0333	0.1617	-0.05	-0.16	0.71	2005, '07, '09, '11
Nadk	ENSMUST00000105613.4	NAD kinase 	1254	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0030	0.0212	0.1146	-0.05	-0.21	0.84	2005, '07, '09, '11
Tada2b	ENSMUST00000031097.7	transcriptional adaptor 2B 	41	1	1	0	0	1	0	1	0	0	mmu-miR-206-3p	0.0095	0.0662	0.3444	-0.05	-0.18	0.12	2011
Rnf145	ENSMUST00000019333.4	ring finger protein 145 	163	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0084	0.0606	0.3879	-0.04	-0.04	0.25	2007, '09, '11
Ube4a	ENSMUST00000117506.2	ubiquitination factor E4A 	125	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0060	0.0400	0.1793	-0.04	-0.16	0.55	2005, '07, '09, '11
Eml4	ENSMUST00000096766.5	echinoderm microtubule associated protein like 4 	126	1	0	0	1	0	0	0	0	1	mmu-miR-1a-3p	0.0098	0.0705	0.4501	-0.04	-0.05	0.58	2005, '07, '09, '11
Ubqln1	ENSMUST00000058735.6	ubiquilin 1 	203	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0140	0.0891	0.3216	-0.04	-0.08	0.14	2005, '07, '09, '11
Nt5c2	ENSMUST00000086961.8	5'-nucleotidase, cytosolic II 	636	1	1	0	0	1	0	1	0	4	mmu-miR-1a-3p	0.0182	0.1247	0.6324	-0.04	-0.16	0.80	NULL
Epha2	ENSMUST00000006614.2	Eph receptor A2 	7177	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0060	0.0424	0.2464	-0.04	-0.04	0.20	2005, '07, '09, '11
Ptpra	ENSMUST00000028769.7	protein tyrosine phosphatase, receptor type, A 	2561	1	0	0	1	1	0	0	1	1	mmu-miR-1a-3p	0.0097	0.0697	0.4349	-0.04	-0.20	0.60	2005, '07, '09, '11
CTNND1	ENSMUST00000189772.1	Catenin delta-1  	1459	1	1	0	0	3	1	0	2	3	mmu-miR-1a-3p	0.0231	0.1611	0.8768	-0.04	-0.09	0.88	NULL
Rims4	ENSMUST00000044734.2	regulating synaptic membrane exocytosis 4 	70	1	1	0	0	0	0	0	0	2	mmu-miR-1a-3p	0.0124	0.0733	0.2344	-0.04	-0.17	0.59	2005, '07
Erc1	ENSMUST00000183703.2	ELKS/RAB6-interacting/CAST family member 1 	121	1	0	1	0	2	0	0	2	0	mmu-miR-1a-3p	0.0293	0.2032	1.0332	-0.04	-0.04	0.12	2009, '11
Guf1	ENSMUST00000087228.5	GUF1 GTPase homolog (S. cerevisiae) 	1132	1	0	0	1	1	0	1	0	2	mmu-miR-206-3p	0.0046	0.0324	0.1832	-0.04	-0.18	0.25	2009, '11
6330403A02Rik	ENSMUST00000136521.1	RIKEN cDNA 6330403A02 gene 	51	1	0	0	1	1	0	0	1	1	mmu-miR-1a-3p	0.0024	0.0173	0.1078	-0.04	-0.16	0.49	2009, '11
Zmynd11	ENSMUST00000110637.2	zinc finger, MYND domain containing 11 	526	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0065	0.0431	0.1766	-0.04	-0.11	0.63	2007, '09, '11
Zfp827	ENSMUST00000119254.2	zinc finger protein 827 	119	1	1	0	0	0	0	0	0	1	mmu-miR-1a-3p	0.0177	0.1243	0.6893	-0.04	-0.04	< 0.1	2009, '11
Dgkh	ENSMUST00000074729.5	diacylglycerol kinase, eta 	45	1	0	0	1	0	0	0	0	0	mmu-miR-206-3p	0.0014	0.0102	0.0687	-0.03	-0.08	0.54	2005, '07, '09, '11
Ctnnd1	ENSMUST00000111696.2	catenin (cadherin associated protein), delta 1 	1459	1	1	0	0	3	1	0	2	3	mmu-miR-1a-3p	0.0229	0.1599	0.8677	-0.03	-0.08	0.88	2005, '07, '09, '11
E330009J07Rik	ENSMUST00000101492.4	RIKEN cDNA E330009J07 gene 	239	1	0	1	0	1	0	0	1	0	mmu-miR-1a-3p	0.0273	0.1841	0.8240	-0.03	-0.04	< 0.1	NULL
Nampt	ENSMUST00000020886.7	nicotinamide phosphoribosyltransferase 	10882	1	0	1	0	1	0	0	1	0	mmu-miR-1a-3p	0.0049	0.0297	0.1016	-0.03	-0.32	0.87	2007, '11
Zfp91	ENSMUST00000038627.8	zinc finger protein 91 	823	1	0	0	1	0	0	0	0	1	mmu-miR-206-3p	0.0025	0.0182	0.1263	-0.03	-0.04	0.36	2005, '07, '09, '11
Hecw1	ENSMUST00000110516.2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1 	5	1	0	0	1	0	0	0	0	2	mmu-miR-1a-3p	0.0268	0.1883	1.0509	-0.03	-0.03	0.66	2005, '07, '09, '11
Il22ra1	ENSMUST00000102546.3	interleukin 22 receptor, alpha 1 	7	1	1	0	0	1	0	0	1	0	mmu-miR-1a-3p	0.0085	0.0604	0.3437	-0.03	-0.04	< 0.1	2005, '07
Papd7	ENSMUST00000044081.7	PAP associated domain containing 7 	752	1	0	0	1	0	0	0	0	1	mmu-miR-1a-3p	0.0022	0.0164	0.1147	-0.03	-0.03	0.68	2007, '09, '11
Prex1	ENSMUST00000036719.6	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1 	19	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0119	0.0845	0.4809	-0.03	-0.03	0.65	2005, '07, '09, '11
Ash2l	ENSMUST00000068892.8	ash2 (absent, small, or homeotic)-like (Drosophila) 	725	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0023	0.0163	0.0987	-0.03	-0.07	0.29	2005, '07, '09, '11
A1cf	ENSMUST00000075838.5	APOBEC1 complementation factor 	2067	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0111	0.0793	0.4856	-0.03	-0.03	< 0.1	2009, '11
Per3	ENSMUST00000103204.5	period circadian clock 3 	288	1	1	0	0	0	0	0	0	1	mmu-miR-1a-3p	0.0163	0.1116	0.5530	-0.03	-0.03	< 0.1	2007, '09, '11
Arhgef38	ENSMUST00000147041.4	Rho guanine nucleotide exchange factor (GEF) 38 	88	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0206	0.1378	0.6206	-0.03	-0.03	< 0.1	NULL
Ncoa3	ENSMUST00000088095.5	nuclear receptor coactivator 3 	1832	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0055	0.0396	0.2425	-0.03	-0.03	0.21	2005, '07, '09, '11
Lyrm5	ENSMUST00000039729.3	LYR motif containing 5 	1007	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0011	0.0080	0.0433	-0.03	-0.21	0.85	NULL
Hic2	ENSMUST00000090190.6	hypermethylated in cancer 2 	70	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0128	0.0888	0.4674	-0.03	-0.03	0.74	2005, '07, '09, '11
Rad54l2	ENSMUST00000046502.6	RAD54 like 2 (S. cerevisiae) 	42	1	0	1	0	1	0	0	1	0	mmu-miR-1a-3p	0.0293	0.1926	0.8488	-0.03	-0.03	0.18	2009, '11
Tomm70a	ENSMUST00000166897.1	translocase of outer mitochondrial membrane 70 homolog A (yeast) 	12827	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0020	0.0142	0.0751	-0.03	-0.17	0.74	2005, '07, '09, '11
Rbm27	ENSMUST00000046972.8	RNA binding motif protein 27 	804	1	0	0	1	0	0	0	0	1	mmu-miR-1a-3p	0.0050	0.0358	0.2127	-0.03	-0.10	0.45	2011
Zyx	ENSMUST00000164375.1	zyxin 	252	1	0	0	1	0	0	0	0	0	mmu-miR-206-3p	0.0027	0.0191	0.1051	-0.03	-0.10	0.31	2005, '07, '09, '11
Bri3bp	ENSMUST00000049040.9	Bri3 binding protein 	6210	1	0	1	0	3	0	2	1	4	mmu-miR-1a-3p	0.0065	0.0434	0.1945	-0.02	-0.44	0.73	2009, '11
Atg16l2	ENSMUST00000120267.2	autophagy related 16-like 2 (S. cerevisiae) 	256	1	1	0	0	1	1	0	0	0	mmu-miR-1a-3p	0.0056	0.0359	0.1418	-0.02	-0.13	< 0.1	NULL
Kdm5c	ENSMUST00000112588.3	lysine (K)-specific demethylase 5C 	919	2	1	0	1	2	1	0	1	1	mmu-miR-1a-3p	0.0246	0.1511	0.6462	-0.02	-0.10	0.68	2007, '09, '11
Stk39	ENSMUST00000102715.3	serine/threonine kinase 39 	140	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0026	0.0181	0.0859	-0.02	-0.12	0.47	2005, '07, '09, '11
Tmem255b	ENSMUST00000167071.2	transmembrane protein 255B 	26	2	2	0	0	1	0	0	1	0	mmu-miR-206-3p	0.0037	0.0238	0.0978	-0.02	-0.37	0.25	NULL
Nucks1	ENSMUST00000062264.7	nuclear casein kinase and cyclin-dependent kinase substrate 1 	2244	1	0	1	0	1	0	1	0	1	mmu-miR-206-3p	0.0050	0.0318	0.1285	-0.02	-0.35	0.20	2011
Kcnf1	ENSMUST00000170580.2	potassium voltage-gated channel, subfamily F, member 1 	29	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0062	0.0428	0.2176	-0.02	-0.06	0.67	2009, '11
Celsr3	ENSMUST00000024238.5	cadherin, EGF LAG seven-pass G-type receptor 3 (flamingo homolog, Drosophila) 	22	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0177	0.1177	0.5084	-0.02	-0.02	< 0.1	2005, '07, '09, '11
Phex	ENSMUST00000079945.5	phosphate regulating gene with homologies to endopeptidases on the X chromosome (hypophosphatemia, vitamin D resistant rickets) 	14	1	0	1	0	0	0	0	0	1	mmu-miR-1a-3p	0.0161	0.1151	0.7016	-0.02	-0.02	< 0.1	2009, '11
Dlg2	ENSMUST00000107196.3	discs, large homolog 2 (Drosophila) 	11	1	0	0	1	0	0	0	0	2	mmu-miR-206-3p	0.0105	0.0716	0.3947	-0.02	-0.12	0.30	2007, '09, '11
Rfx3	ENSMUST00000165566.2	regulatory factor X, 3 (influences HLA class II expression) 	75	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0144	0.0993	0.4963	-0.02	-0.02	0.24	2011
Sp1	ENSMUST00000001326.6	trans-acting transcription factor 1 	1975	1	0	1	0	0	0	0	0	1	mmu-miR-1a-3p	0.0222	0.1502	0.7289	-0.02	-0.02	0.11	2005, '07, '09, '11
Tfec	ENSMUST00000031533.7	transcription factor EC 	97	1	0	1	0	0	0	0	0	1	mmu-miR-1a-3p	0.0050	0.0319	0.1342	-0.02	-0.20	< 0.1	2007
Itgb1bp1	ENSMUST00000076260.5	integrin beta 1 binding protein 1 	132	1	1	0	0	0	0	0	0	2	mmu-miR-206-3p	0.0024	0.0161	0.0737	-0.02	-0.29	0.81	NULL
Whsc1l1	ENSMUST00000142395.2	Wolf-Hirschhorn syndrome candidate 1-like 1 (human) 	862	1	0	0	1	0	0	0	0	2	mmu-miR-1a-3p	0.0119	0.0866	0.5826	-0.02	-0.04	0.59	2009, '11
Letm1	ENSMUST00000005431.5	leucine zipper-EF-hand containing transmembrane protein 1 	4239	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0046	0.0330	0.1998	-0.02	-0.23	0.73	2005, '07, '09, '11
Foxf2	ENSMUST00000042054.2	forkhead box F2 	125	1	0	1	0	1	0	0	1	0	mmu-miR-1a-3p	0.0017	0.0112	0.0454	-0.02	-0.22	0.86	NULL
Kif2a	ENSMUST00000022204.10	kinesin family member 2A 	2309	2	0	1	1	0	0	0	0	0	mmu-miR-1a-3p	0.0018	0.0111	0.0422	-0.01	-0.37	0.96	2007, '09, '11
Ankrd45	ENSMUST00000111608.2	ankyrin repeat domain 45 	57	1	1	0	0	0	0	0	0	1	mmu-miR-206-3p	0.0051	0.0299	0.1015	-0.01	-0.18	< 0.1	NULL
Sptlc1	ENSMUST00000021920.6	serine palmitoyltransferase, long chain base subunit 1 	1291	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0034	0.0235	0.1283	-0.01	-0.28	0.70	2005, '07, '09, '11
Ptgr2	ENSMUST00000135001.2	prostaglandin reductase 2 	4228	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0060	0.0433	0.2652	-0.01	-0.01	< 0.1	NULL
Donson	ENSMUST00000117159.2	downstream neighbor of SON 	190	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0027	0.0178	0.0934	-0.01	-0.39	0.71	NULL
Dnmt3a	ENSMUST00000020991.9	DNA methyltransferase 3A 	1717	1	1	0	0	0	0	0	0	1	mmu-miR-1a-3p	0.0116	0.0807	0.4385	-0.01	-0.03	0.92	2009, '11
Nme2	ENSMUST00000021217.5	NME/NM23 nucleoside diphosphate kinase 2 	87	1	0	0	1	1	1	0	0	0	mmu-miR-1a-3p	0.0031	0.0158	0.0408	-0.01	-0.48	0.72	NULL
Ptprd	ENSMUST00000107289.3	protein tyrosine phosphatase, receptor type, D 	575	1	0	0	1	0	0	0	0	1	mmu-miR-206-3p	0.0044	0.0316	0.1875	-0.01	-0.04	0.59	2007, '09, '11
Slc30a6	ENSMUST00000179074.2	solute carrier family 30 (zinc transporter), member 6 	245	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0031	0.0168	0.0621	-0.01	-0.43	0.76	NULL
Rgp1	ENSMUST00000107886.3	RGP1 retrograde golgi transport homolog (S. cerevisiae) 	1157	1	0	0	1	0	0	0	0	2	mmu-miR-1a-3p	0.0083	0.0589	0.3484	-0.01	-0.01	0.30	2011
Zfhx3	ENSMUST00000043896.9	zinc finger homeobox 3 	295	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0106	0.0764	0.4817	-0.01	-0.01	0.31	2007, '09, '11
Gm20390	ENSMUST00000170303.1	predicted gene 20390 	87	1	0	0	1	1	1	0	0	0	mmu-miR-1a-3p	0.0031	0.0158	0.0408	-0.01	-0.42	0.72	NULL
Ipo8	ENSMUST00000048418.8	importin 8 	500	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0044	0.0313	0.1900	-0.01	-0.01	0.51	2005, '07, '09, '11
Cep162	ENSMUST00000093802.5	centrosomal protein 162 	132	1	1	0	0	1	0	1	0	1	mmu-miR-1a-3p	0.0077	0.0518	0.2438	-0.01	-0.05	< 0.1	NULL
Hecw2	ENSMUST00000120904.2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 	271	1	0	0	1	1	0	1	0	1	mmu-miR-1a-3p	0.0054	0.0381	0.2320	-0.01	-0.21	0.39	2011
Ncf2	ENSMUST00000186568.1	neutrophil cytosolic factor 2 	34	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0027	0.0153	0.0633	-0.01	-0.28	0.89	NULL
Nedd4l	ENSMUST00000163516.2	neural precursor cell expressed, developmentally down-regulated gene 4-like 	1754	1	0	0	1	0	0	0	0	1	mmu-miR-1a-3p	0.0014	0.0092	0.0433	-0.01	-0.11	0.70	2009, '11
Dnaaf2	ENSMUST00000021356.5	dynein, axonemal assembly factor 2 	160	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0010	0.0047	0.0100	0	-0.35	0.89	NULL
Dcp2	ENSMUST00000025350.8	DCP2 decapping enzyme homolog (S. cerevisiae) 	434	1	0	0	1	0	0	0	0	0	mmu-miR-206-3p	0.0045	0.0325	0.2082	0	-0.01	0.68	2005, '07, '09, '11
Tm6sf1	ENSMUST00000041890.2	transmembrane 6 superfamily member 1 	344	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0003	0.0017	0.0057	0	-0.54	0.92	NULL
Gca	ENSMUST00000028257.2	grancalcin 	910	1	0	0	1	0	0	0	0	1	mmu-miR-1a-3p	0.0102	0.0728	0.4416	0	-0.17	0.65	2005, '07, '09, '11
Krt23	ENSMUST00000006969.7	keratin 23 	68	1	0	0	1	3	1	1	1	0	mmu-miR-1a-3p	0.0042	0.0297	0.1809	0	-0.53	0.55	NULL
Mterfd3	ENSMUST00000050813.2	MTERF domain containing 3 	680	1	1	0	0	1	0	0	1	0	mmu-miR-1a-3p	0.0006	0.0039	0.0205	0	-0.36	< 0.1	NULL
Ulk4	ENSMUST00000171923.2	unc-51-like kinase 4 	26	1	1	0	0	2	1	1	0	2	mmu-miR-1a-3p	0.0026	0.0173	0.0912	0	-0.09	< 0.1	NULL
Eml6	ENSMUST00000058902.5	echinoderm microtubule associated protein like 6 	83	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0008	0.0060	0.0395	0	-0.15	0.67	NULL
Fam172a	ENSMUST00000163257.2	family with sequence similarity 172, member A 	214	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0019	0.0141	0.0970	0	-0.06	0.51	NULL
Pfdn2	ENSMUST00000135941.2	prefoldin 2 	5898	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0001	0.0009	0.0063	0	-0.09	< 0.1	NULL
Kcnq1	ENSMUST00000185383.1	potassium voltage-gated channel, subfamily Q, member 1 	210	1	0	1	0	1	0	1	0	0	mmu-miR-1a-3p	0.0003	0.0020	0.0114	0	-0.06	0.37	NULL
Iars2	ENSMUST00000027921.5	isoleucine-tRNA synthetase 2, mitochondrial 	3667	1	1	0	0	0	0	0	0	0	mmu-miR-206-3p	0.0028	0.0201	0.1345	0	-0.12	0.27	NULL
Traf4	ENSMUST00000017530.3	TNF receptor associated factor 4 	2393	1	0	1	0	2	0	0	2	1	mmu-miR-1a-3p	0.0013	0.0093	0.0658	0	-0.14	0.85	2009
Poldip2	ENSMUST00000001127.5	polymerase (DNA-directed), delta interacting protein 2 	6247	1	1	0	0	1	0	1	0	0	mmu-miR-1a-3p	0.0015	0.0108	0.0724	0	-0.26	< 0.1	NULL
Emx2	ENSMUST00000062216.3	empty spiracles homeobox 2 	277	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0043	0.0311	0.2083	0	-0.06	0.12	NULL
Mmp15	ENSMUST00000034243.5	matrix metallopeptidase 15 	499	1	0	1	0	0	0	0	0	1	mmu-miR-1a-3p	0.0003	0.0018	0.0108	0	-0.03	0.36	NULL
Nkrf	ENSMUST00000057093.6	NF-kappaB repressing factor 	517	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0012	0.0086	0.0515	0	-0.05	< 0.1	NULL
Col8a2	ENSMUST00000070132.6	collagen, type VIII, alpha 2 	151	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0000	0.0003	0.0015	0	-0.12	0.72	NULL
Sh3tc2	ENSMUST00000051720.5	SH3 domain and tetratricopeptide repeats 2 	513	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0002	0.0014	0.0093	0	-0.15	0.50	2007
Psmg4	ENSMUST00000124996.2	proteasome (prosome, macropain) assembly chaperone 4 	1827	1	1	0	0	0	0	0	0	2	mmu-miR-1a-3p	0.0000	0.0003	0.0014	0	-0.22	0.83	NULL
Maf	ENSMUST00000109104.1	avian musculoaponeurotic fibrosarcoma (v-maf) AS42 oncogene homolog 	2481	1	0	0	1	0	0	0	0	0	mmu-miR-206-3p	0.0015	0.0107	0.0727	0	-0.16	0.30	2007
Cyp51	ENSMUST00000001507.4	cytochrome P450, family 51 	4283	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0018	0.0133	0.0939	0	-0.19	0.74	NULL
Tax1bp1	ENSMUST00000080723.5	Tax1 (human T cell leukemia virus type I) binding protein 1 	2622	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0003	0.0022	0.0153	0	-0.21	0.57	NULL
Sars	ENSMUST00000090553.6	seryl-aminoacyl-tRNA synthetase 	16900	1	0	1	0	1	0	1	0	0	mmu-miR-1a-3p	0.0000	0.0003	0.0011	0	-0.21	0.10	2011
Yme1l1	ENSMUST00000028117.3	YME1-like 1 (S. cerevisiae) 	7234	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0002	0.0011	0.0076	0	-0.20	< 0.1	NULL
Amfr	ENSMUST00000053766.7	autocrine motility factor receptor 	7076	1	1	0	0	0	0	0	0	2	mmu-miR-1a-3p	0.0006	0.0042	0.0303	0	-0.29	0.79	NULL
Btbd17	ENSMUST00000000206.3	BTB (POZ) domain containing 17 	59	1	1	0	0	1	0	1	0	0	mmu-miR-1a-3p	0.0000	0.0000	0.0001	0	-0.39	0.16	2009, '11
Rpl26	ENSMUST00000073471.7	ribosomal protein L26 	32697	1	1	0	0	1	0	0	1	0	mmu-miR-1a-3p	0.0000	0.0000	0.0003	0	-0.15	< 0.1	NULL
Ngf	ENSMUST00000106925.3	nerve growth factor 	1496	1	1	0	0	0	0	0	0	2	mmu-miR-1a-3p	0.0018	0.0128	0.0866	0	-0.04	< 0.1	NULL
Myl12a	ENSMUST00000148960.2	myosin, light chain 12A, regulatory, non-sarcomeric 	49906	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0000	0.0000	0.0001	0	-0.20	0.57	NULL
