Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Ndrg4	ENSMUST00000073139.8	N-myc downstream regulated gene 4 	79	1	0	1	0	0	mmu-miR-574-5p	0.0129	0.0903	0.5009	-0.16	-0.16	< 0.1
Zc3hav1l	ENSMUST00000058524.2	zinc finger CCCH-type, antiviral 1-like 	144	3*	1	1	0	1	mmu-miR-574-5p	0.0461	0.2768	1.0080	-0.16	-0.28	< 0.1
Nol4	ENSMUST00000097651.4	nucleolar protein 4 	13	1	0	1	0	0	mmu-miR-574-5p	0.0193	0.1271	0.5213	-0.16	-0.16	< 0.1
Zyg11b	ENSMUST00000043616.6	zyg-ll family member B, cell cycle regulator 	1513	5*	0	1	2	0	mmu-miR-574-5p	0.0250	0.1749	0.9449	-0.16	-0.17	< 0.1
Tns4	ENSMUST00000017751.2	tensin 4 	17	11*	1	1	0	1	mmu-miR-574-5p	0.0464	0.2347	0.6454	-0.16	-0.34	< 0.1
Fam210a	ENSMUST00000042852.6	family with sequence similarity 210, member A 	1848	2	0	0	2	2	mmu-miR-574-5p	0.0148	0.1054	0.6149	-0.16	-0.29	< 0.1
Nebl	ENSMUST00000028080.6	nebulette 	1082	2	2	0	0	1	mmu-miR-574-5p	0.0299	0.1929	0.8794	-0.16	-0.78	< 0.1
Fam129c	ENSMUST00000143662.2	family with sequence similarity 129, member C 	115	1	0	0	1	0	mmu-miR-574-5p	0.0063	0.0446	0.2565	-0.16	-0.16	< 0.1
Gtf3c4	ENSMUST00000171404.2	general transcription factor IIIC, polypeptide 4 	211	1	0	1	0	1	mmu-miR-574-5p	0.0100	0.0716	0.4301	-0.16	-0.16	< 0.1
Ireb2	ENSMUST00000034843.7	iron responsive element binding protein 2 	1630	1	0	1	0	0	mmu-miR-574-5p	0.0136	0.0931	0.4612	-0.16	-0.17	< 0.1
Col17a1	ENSMUST00000026045.8	collagen, type XVII, alpha 1 	25	1	0	0	1	0	mmu-miR-574-5p	0.0107	0.0767	0.4669	-0.16	-0.16	< 0.1
C3ar1	ENSMUST00000042081.8	complement component 3a receptor 1 	117	2	0	1	1	0	mmu-miR-574-5p	0.0153	0.1070	0.5820	-0.16	-0.35	< 0.1
Gm10610	ENSMUST00000177929.1	predicted gene 10610 	5	1	0	0	1	0	mmu-miR-574-5p	0.0065	0.0474	0.3162	-0.16	-0.16	< 0.1
Ccdc62	ENSMUST00000165148.2	coiled-coil domain containing 62 	13	2	0	1	1	0	mmu-miR-574-5p	0.0095	0.0681	0.4087	-0.16	-0.22	< 0.1
Col4a6	ENSMUST00000101205.2	collagen, type IV, alpha 6 	10	1	0	0	1	0	mmu-miR-574-5p	0.0107	0.0746	0.3880	-0.16	-0.16	< 0.1
Ldlrad1	ENSMUST00000094916.4	low density lipoprotein receptor class A domain containing 1 	201	4*	2	0	0	0	mmu-miR-574-5p	0.0133	0.0838	0.2961	-0.16	-0.73	< 0.1
Atp2a3	ENSMUST00000163326.2	ATPase, Ca++ transporting, ubiquitous 	587	1	1	0	0	0	mmu-miR-574-5p	0.0279	0.1757	0.6258	-0.16	-0.16	< 0.1
A230072I06Rik	ENSMUST00000098935.1	RIKEN cDNA A230072I06 gene 	5	1	0	0	1	0	mmu-miR-574-5p	0.0053	0.0382	0.2362	-0.16	-0.16	< 0.1
Ciapin1	ENSMUST00000162538.2	cytokine induced apoptosis inhibitor 1 	2395	1	0	0	1	1	mmu-miR-574-5p	0.0040	0.0285	0.1786	-0.16	-0.16	< 0.1
Sema3e	ENSMUST00000073957.6	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E 	800	2	0	1	1	1	mmu-miR-574-5p	0.0114	0.0794	0.4395	-0.16	-0.32	< 0.1
Dgat1	ENSMUST00000023214.5	diacylglycerol O-acyltransferase 1 	155	1	0	1	0	1	mmu-miR-574-5p	0.0042	0.0303	0.1978	-0.16	-0.20	< 0.1
Zfp36l1	ENSMUST00000021552.1	zinc finger protein 36, C3H type-like 1 	1389	1	0	1	0	0	mmu-miR-574-5p	0.0085	0.0596	0.3190	-0.16	-0.16	< 0.1
Atg12	ENSMUST00000035648.4	autophagy related 12 	1288	2	1	1	0	1	mmu-miR-574-5p	0.0114	0.0812	0.4886	-0.16	-0.39	< 0.1
Galnt1	ENSMUST00000000430.8	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1 	1815	2	1	1	0	0	mmu-miR-574-5p	0.0215	0.1465	0.7117	-0.16	-0.20	< 0.1
Dpy19l3	ENSMUST00000051377.9	dpy-19-like 3 (C. elegans) 	265	1	0	1	0	0	mmu-miR-574-5p	0.0271	0.1771	0.7490	-0.16	-0.16	< 0.1
Dcaf8	ENSMUST00000074144.5	DDB1 and CUL4 associated factor 8 	2677	2	0	2	0	0	mmu-miR-574-5p	0.0228	0.1516	0.6876	-0.16	-0.25	< 0.1
Lrrc57	ENSMUST00000102496.2	leucine rich repeat containing 57 	74	3	0	1	2	0	mmu-miR-574-5p	0.0121	0.0828	0.4064	-0.16	-0.51	< 0.1
Ywhaz	ENSMUST00000022894.8	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide 	3267	1	0	1	0	0	mmu-miR-574-5p	0.0100	0.0698	0.3660	-0.16	-0.16	< 0.1
Mgat5b	ENSMUST00000103027.4	mannoside acetylglucosaminyltransferase 5, isoenzyme B 	32	1	0	0	1	0	mmu-miR-574-5p	0.0150	0.1030	0.5059	-0.16	-0.16	< 0.1
Rexo4	ENSMUST00000064244.5	REX4, RNA exonuclease 4 homolog (S. cerevisiae) 	831	1	0	0	1	0	mmu-miR-574-5p	0.0086	0.0616	0.3648	-0.16	-0.16	< 0.1
Grin3a	ENSMUST00000093859.5	glutamate receptor ionotropic, NMDA3A 	10	3	0	2	1	0	mmu-miR-574-5p	0.0244	0.1718	0.9444	-0.16	-0.16	< 0.1
Adamts15	ENSMUST00000065112.6	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 15 	17	1	0	1	0	0	mmu-miR-574-5p	0.0211	0.1421	0.6592	-0.16	-0.16	< 0.1
Slc25a44	ENSMUST00000168755.1	solute carrier family 25, member 44 	24	2*	0	1	0	0	mmu-miR-574-5p	0.0245	0.1677	0.8064	-0.16	-0.16	< 0.1
Jph4	ENSMUST00000022819.6	junctophilin 4 	12	1	0	1	0	0	mmu-miR-574-5p	0.0194	0.1178	0.3906	-0.16	-0.32	< 0.1
Prom2	ENSMUST00000028855.8	prominin 2 	8	1	0	1	0	0	mmu-miR-574-5p	0.0129	0.0886	0.4260	-0.16	-0.16	< 0.1
Kcnv1	ENSMUST00000022967.5	potassium channel, subfamily V, member 1 	5	5*	1	0	2	1	mmu-miR-574-5p	0.0133	0.0944	0.5516	-0.16	-0.37	< 0.1
9130019O22Rik	ENSMUST00000049052.3	RIKEN cDNA 9130019O22 gene 	135	1	0	1	0	1	mmu-miR-574-5p	0.0206	0.1457	0.8507	-0.15	-0.15	< 0.1
Nek11	ENSMUST00000038648.5	NIMA (never in mitosis gene a)-related expressed kinase 11 	20	1	0	0	1	0	mmu-miR-574-5p	0.0084	0.0608	0.3869	-0.15	-0.15	< 0.1
Lss	ENSMUST00000048678.6	lanosterol synthase 	442	2	0	0	2	0	mmu-miR-574-5p	0.0190	0.1250	0.5123	-0.15	-0.17	< 0.1
Sh2d4a	ENSMUST00000066594.3	SH2 domain containing 4A 	22	1	0	1	0	0	mmu-miR-574-5p	0.0099	0.0696	0.3865	-0.15	-0.26	< 0.1
Cyp51	ENSMUST00000001507.4	cytochrome P450, family 51 	4283	2*	0	1	0	2	mmu-miR-574-5p	0.0071	0.0500	0.2825	-0.15	-0.23	< 0.1
Cct6a	ENSMUST00000031402.8	chaperonin containing Tcp1, subunit 6a (zeta) 	3266	1	0	0	1	0	mmu-miR-574-5p	0.0062	0.0452	0.2949	-0.15	-0.16	< 0.1
Dock9	ENSMUST00000100299.4	dedicator of cytokinesis 9 	549	1	1	0	0	1	mmu-miR-574-5p	0.0286	0.1859	0.7742	-0.15	-0.16	< 0.1
Wipf1	ENSMUST00000094681.5	WAS/WASL interacting protein family, member 1 	361	1	0	1	0	0	mmu-miR-574-5p	0.0268	0.1718	0.6619	-0.15	-0.16	< 0.1
Pcdhga12	ENSMUST00000066149.7	protocadherin gamma subfamily A, 12 	241	3*	0	1	0	0	mmu-miR-574-5p	0.0119	0.0826	0.4249	-0.15	-0.16	< 0.1
Hist1h4k	ENSMUST00000102983.1	histone cluster 1, H4k 	26	5*	0	1	0	0	mmu-miR-574-5p	0.0086	0.0601	0.3245	-0.15	-0.20	< 0.1
Gm614	ENSMUST00000101358.2	predicted gene 614 	13	1	0	1	0	0	mmu-miR-574-5p	0.0106	0.0714	0.3235	-0.15	-0.26	< 0.1
Acap3	ENSMUST00000079031.5	ArfGAP with coiled-coil, ankyrin repeat and PH domains 3 	488	1	1	0	0	1	mmu-miR-574-5p	0.0228	0.1386	0.5251	-0.15	-0.50	< 0.1
Tmtc1	ENSMUST00000060095.9	transmembrane and tetratricopeptide repeat containing 1 	433	1	1	0	0	0	mmu-miR-574-5p	0.0415	0.2182	0.5852	-0.15	-0.29	< 0.1
Cntn5	ENSMUST00000162484.2	contactin 5 	27	1	1	0	0	0	mmu-miR-574-5p	0.0349	0.2173	0.8140	-0.15	-0.19	< 0.1
Smim15	ENSMUST00000095458.4	small integral membrane protein 15 	211	1	0	0	1	1	mmu-miR-574-5p	0.0057	0.0410	0.2521	-0.15	-0.21	< 0.1
Osbpl3	ENSMUST00000114468.3	oxysterol binding protein-like 3 	624	2	0	2	0	0	mmu-miR-574-5p	0.0259	0.1704	0.7193	-0.15	-0.28	< 0.1
Cbx1	ENSMUST00000093943.4	chromobox 1 	55	2	1	0	1	0	mmu-miR-574-5p	0.0077	0.0517	0.2520	-0.15	-0.45	< 0.1
Pgap1	ENSMUST00000097739.4	post-GPI attachment to proteins 1 	503	4*	1	2	0	0	mmu-miR-574-5p	0.0477	0.3085	1.3527	-0.15	-0.18	< 0.1
Tmprss11a	ENSMUST00000101073.2	transmembrane protease, serine 11a 	5	1	0	0	1	0	mmu-miR-574-5p	0.0114	0.0789	0.3918	-0.15	-0.15	< 0.1
Ppp1r3a	ENSMUST00000045096.4	protein phosphatase 1, regulatory (inhibitor) subunit 3A 	782	1	1	0	0	0	mmu-miR-574-5p	0.0201	0.1360	0.6441	-0.15	-0.15	< 0.1
Zfp9	ENSMUST00000161170.1	zinc finger protein 9 	114	1	0	1	0	0	mmu-miR-574-5p	0.0320	0.2193	1.1130	-0.15	-0.15	< 0.1
Speer4b	ENSMUST00000053257.4	spermatogenesis associated glutamate (E)-rich protein 4b 	5	1	0	0	1	0	mmu-miR-574-5p	0.0072	0.0521	0.3196	-0.15	-0.15	< 0.1
Heca	ENSMUST00000037879.6	headcase homolog (Drosophila) 	240	1	0	0	1	0	mmu-miR-574-5p	0.0094	0.0673	0.4161	-0.15	-0.15	< 0.1
Slc1a5	ENSMUST00000108496.3	solute carrier family 1 (neutral amino acid transporter), member 5 	4529	3	1	1	1	1	mmu-miR-574-5p	0.0060	0.0438	0.2829	-0.15	-0.42	< 0.1
Mcpt4	ENSMUST00000043249.8	mast cell protease 4 	18	1	0	0	1	0	mmu-miR-574-5p	0.0039	0.0276	0.1649	-0.15	-0.22	< 0.1
Tpd52	ENSMUST00000120143.2	tumor protein D52 	1951	2	0	1	1	0	mmu-miR-574-5p	0.0049	0.0354	0.2130	-0.15	-0.24	< 0.1
Btbd9	ENSMUST00000168787.2	BTB (POZ) domain containing 9 	268	1	1	0	0	0	mmu-miR-574-5p	0.0489	0.2881	0.9403	-0.15	-0.15	< 0.1
Ccdc117	ENSMUST00000020776.4	coiled-coil domain containing 117 	586	2	1	0	1	1	mmu-miR-574-5p	0.0267	0.1569	0.4960	-0.15	-0.31	< 0.1
Pcyox1	ENSMUST00000032065.9	prenylcysteine oxidase 1 	4188	3	1	1	1	0	mmu-miR-574-5p	0.0087	0.0606	0.3121	-0.15	-0.42	< 0.1
Ermp1	ENSMUST00000159692.2	endoplasmic reticulum metallopeptidase 1 	1156	1	0	1	0	1	mmu-miR-574-5p	0.0186	0.1265	0.6116	-0.15	-0.18	< 0.1
Gm10608	ENSMUST00000093527.3	predicted gene 10608 	5	1	0	1	0	0	mmu-miR-574-5p	0.0072	0.0511	0.2848	-0.15	-0.15	< 0.1
AW822073	ENSMUST00000174056.2	expressed sequence AW822073 	5	1	0	1	0	0	mmu-miR-574-5p	0.0081	0.0569	0.3159	-0.15	-0.15	< 0.1
Ganc	ENSMUST00000135074.1	glucosidase, alpha; neutral C 	687	1	0	1	0	1	mmu-miR-574-5p	0.0228	0.1530	0.7091	-0.15	-0.15	< 0.1
Sik2	ENSMUST00000176824.2	salt inducible kinase 2 	96	1	0	1	0	0	mmu-miR-574-5p	0.0202	0.1356	0.6255	-0.15	-0.15	< 0.1
Ppp1cc	ENSMUST00000102528.5	protein phosphatase 1, catalytic subunit, gamma isoform 	22	1	0	1	0	0	mmu-miR-574-5p	0.0074	0.0524	0.2945	-0.15	-0.15	< 0.1
Olfr1034	ENSMUST00000079298.3	olfactory receptor 1034 	62	4*	0	1	0	0	mmu-miR-574-5p	0.0130	0.0872	0.4051	-0.15	-0.27	< 0.1
Dgke	ENSMUST00000107894.2	diacylglycerol kinase, epsilon 	182	1	0	1	0	2	mmu-miR-574-5p	0.0247	0.1613	0.6826	-0.15	-0.18	< 0.1
Kpnb1	ENSMUST00000001479.4	karyopherin (importin) beta 1 	5727	1	0	0	1	0	mmu-miR-574-5p	0.0170	0.1163	0.5770	-0.15	-0.16	< 0.1
Extl3	ENSMUST00000022550.7	exostoses (multiple)-like 3 	167	1	1	0	0	0	mmu-miR-574-5p	0.0400	0.2440	0.8521	-0.15	-0.16	< 0.1
Zfp704	ENSMUST00000041124.7	zinc finger protein 704 	246	4	1	1	2	3	mmu-miR-574-5p	0.0358	0.2432	1.2151	-0.15	-0.33	< 0.1
Apcdd1	ENSMUST00000096554.5	adenomatosis polyposis coli down-regulated 1 	456	1	0	1	0	0	mmu-miR-574-5p	0.0225	0.1463	0.5842	-0.15	-0.15	< 0.1
Osbpl2	ENSMUST00000040668.8	oxysterol binding protein-like 2 	3170	1	0	1	0	0	mmu-miR-574-5p	0.0138	0.0972	0.5397	-0.15	-0.15	< 0.1
Vstm4	ENSMUST00000053175.6	V-set and transmembrane domain containing 4 	212	1	0	0	1	0	mmu-miR-574-5p	0.0046	0.0334	0.2114	-0.15	-0.15	< 0.1
Bcmo1	ENSMUST00000176860.1	beta-carotene 15,15'-monooxygenase 	104	1	0	0	1	0	mmu-miR-574-5p	0.0050	0.0359	0.2171	-0.15	-0.15	< 0.1
Clvs1	ENSMUST00000038841.8	clavesin 1 	18	3*	0	0	0	2	mmu-miR-574-5p	0.0228	0.1620	0.9523	-0.15	-0.15	< 0.1
Lars2	ENSMUST00000038863.7	leucyl-tRNA synthetase, mitochondrial 	1102	1	0	1	0	1	mmu-miR-574-5p	0.0096	0.0662	0.3368	-0.15	-0.20	< 0.1
Dffa	ENSMUST00000030816.3	DNA fragmentation factor, alpha subunit 	226	2	0	1	1	1	mmu-miR-574-5p	0.0077	0.0556	0.3570	-0.15	-0.40	< 0.1
Foxa1	ENSMUST00000044380.6	forkhead box A1 	116	4*	0	0	1	0	mmu-miR-574-5p	0.0092	0.0649	0.3727	-0.15	-0.15	< 0.1
Cybrd1	ENSMUST00000028403.2	cytochrome b reductase 1 	74	2	0	1	1	0	mmu-miR-574-5p	0.0208	0.1395	0.6421	-0.15	-0.19	< 0.1
Csde1	ENSMUST00000029446.8	cold shock domain containing E1, RNA binding 	15186	1	0	0	1	0	mmu-miR-574-5p	0.0059	0.0419	0.2536	-0.15	-0.15	< 0.1
Oprd1	ENSMUST00000056336.1	opioid receptor, delta 1 	11	2	0	0	2	1	mmu-miR-574-5p	0.0063	0.0451	0.2663	-0.15	-0.26	< 0.1
Sema3d	ENSMUST00000030868.6	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D 	91	1	0	0	1	0	mmu-miR-574-5p	0.0095	0.0690	0.4471	-0.15	-0.15	< 0.1
Cox19	ENSMUST00000049630.7	cytochrome c oxidase assembly protein 19 	606	1	0	0	1	0	mmu-miR-574-5p	0.0038	0.0277	0.1827	-0.15	-0.15	< 0.1
Rnf114	ENSMUST00000078050.6	ring finger protein 114 	1766	1	0	1	0	0	mmu-miR-574-5p	0.0108	0.0752	0.3873	-0.15	-0.15	< 0.1
2700089E24Rik	ENSMUST00000100864.5	RIKEN cDNA 2700089E24 gene 	867	1	0	0	1	0	mmu-miR-574-5p	0.0043	0.0309	0.1993	-0.15	-0.18	< 0.1
Bet1l	ENSMUST00000026557.8	blocked early in transport 1 homolog (S. cerevisiae)-like 	1487	1	0	1	0	0	mmu-miR-574-5p	0.0053	0.0382	0.2270	-0.15	-0.15	< 0.1
Zbtb7b	ENSMUST00000107433.2	zinc finger and BTB domain containing 7B 	252	3*	0	1	0	0	mmu-miR-574-5p	0.0121	0.0804	0.3453	-0.15	-0.25	< 0.1
Bid	ENSMUST00000004560.6	BH3 interacting domain death agonist 	594	1	0	0	1	0	mmu-miR-574-5p	0.0151	0.1032	0.5019	-0.15	-0.15	< 0.1
Camk4	ENSMUST00000042868.4	calcium/calmodulin-dependent protein kinase IV 	12	2	1	1	0	2	mmu-miR-574-5p	0.0315	0.2094	1.0160	-0.15	-0.26	< 0.1
Acox3	ENSMUST00000068947.8	acyl-Coenzyme A oxidase 3, pristanoyl 	534	9*	0	1	0	0	mmu-miR-574-5p	0.0171	0.1139	0.4865	-0.15	-0.15	< 0.1
Phox2b	ENSMUST00000012664.9	paired-like homeobox 2b 	5	1	0	1	0	0	mmu-miR-574-5p	0.0136	0.0933	0.4580	-0.15	-0.15	< 0.1
Rfx5	ENSMUST00000107254.2	regulatory factor X, 5 (influences HLA class II expression) 	945	1	0	1	0	1	mmu-miR-574-5p	0.0178	0.1209	0.5797	-0.15	-0.15	< 0.1
Necap1	ENSMUST00000032477.4	NECAP endocytosis associated 1 	66	1	0	1	0	0	mmu-miR-574-5p	0.0117	0.0809	0.4174	-0.15	-0.15	< 0.1
Atxn7l1	ENSMUST00000077456.7	ataxin 7-like 1 	300	1	0	1	0	0	mmu-miR-574-5p	0.0075	0.0531	0.2955	-0.15	-0.15	< 0.1
Akt3	ENSMUST00000111160.3	thymoma viral proto-oncogene 3 	344	2	0	2	0	1	mmu-miR-574-5p	0.0166	0.1174	0.6862	-0.15	-0.39	< 0.1
Loxl3	ENSMUST00000000707.3	lysyl oxidase-like 3 	948	2	0	1	1	0	mmu-miR-574-5p	0.0104	0.0739	0.4309	-0.15	-0.28	< 0.1
Uhmk1	ENSMUST00000123399.1	U2AF homology motif (UHM) kinase 1 	267	1	0	1	0	0	mmu-miR-574-5p	0.0209	0.1362	0.5459	-0.15	-0.17	< 0.1
Pld5	ENSMUST00000065967.8	phospholipase D family, member 5 	82	5*	0	1	1	1	mmu-miR-574-5p	0.0095	0.0672	0.3911	-0.15	-0.24	< 0.1
6030445D17Rik	ENSMUST00000084593.2	RIKEN cDNA 6030445D17 gene 	18	7*	1	1	0	0	mmu-miR-574-5p	0.0187	0.1213	0.4713	-0.15	-0.37	< 0.1
C130074G19Rik	ENSMUST00000048308.5	RIKEN cDNA C130074G19 gene 	1411	2*	0	1	0	0	mmu-miR-574-5p	0.0173	0.1136	0.4650	-0.15	-0.17	< 0.1
Tbr1	ENSMUST00000048934.9	T-box brain gene 1 	8	1	0	1	0	0	mmu-miR-574-5p	0.0081	0.0568	0.3050	-0.15	-0.24	< 0.1
Zfp110	ENSMUST00000004614.9	zinc finger protein 110 	2025	1	0	0	1	0	mmu-miR-574-5p	0.0036	0.0258	0.1683	-0.15	-0.15	< 0.1
Ina	ENSMUST00000037636.3	internexin neuronal intermediate filament protein, alpha 	74	1	0	1	0	0	mmu-miR-574-5p	0.0074	0.0524	0.3052	-0.15	-0.15	< 0.1
Tmem151b	ENSMUST00000180252.1	transmembrane protein 151B 	21	6*	1	1	0	0	mmu-miR-574-5p	0.0329	0.2254	1.1161	-0.15	-0.15	< 0.1
Gm7361	ENSMUST00000074148.6	predicted gene 7361 	5	1	0	0	1	0	mmu-miR-574-5p	0.0075	0.0537	0.3353	-0.15	-0.15	< 0.1
Gm3629	ENSMUST00000171706.1	predicted gene 3629 	15	1	0	1	0	0	mmu-miR-574-5p	0.0162	0.1154	0.6747	-0.15	-0.15	< 0.1
Slx1b	ENSMUST00000144897.1	SLX1 structure-specific endonuclease subunit homolog B (S. cerevisiae) 	38	1	0	0	1	0	mmu-miR-574-5p	0.0043	0.0304	0.1808	-0.15	-0.19	< 0.1
Anapc7	ENSMUST00000122010.2	anaphase promoting complex subunit 7 	3095	2	0	1	1	0	mmu-miR-574-5p	0.0051	0.0366	0.2220	-0.15	-0.20	< 0.1
Rragc	ENSMUST00000030399.6	Ras-related GTP binding C 	4626	1	0	1	0	0	mmu-miR-574-5p	0.0124	0.0851	0.4073	-0.15	-0.15	< 0.1
Foxf1	ENSMUST00000181504.1	forkhead box F1 	232	1	0	1	0	0	mmu-miR-574-5p	0.0157	0.1069	0.5116	-0.15	-0.16	< 0.1
Kifap3	ENSMUST00000077642.6	kinesin-associated protein 3 	379	4*	0	0	2	0	mmu-miR-574-5p	0.0069	0.0493	0.2992	-0.15	-0.18	< 0.1
Cyb561	ENSMUST00000184086.2	cytochrome b-561 	101	1	0	0	1	0	mmu-miR-574-5p	0.0049	0.0354	0.2176	-0.15	-0.15	< 0.1
Gm14124	ENSMUST00000109922.1	predicted gene 14124 	17	1	1	0	0	0	mmu-miR-574-5p	0.0174	0.1216	0.6647	-0.15	-0.15	< 0.1
Capza1	ENSMUST00000094028.5	capping protein (actin filament) muscle Z-line, alpha 1 	13	1	0	1	0	0	mmu-miR-574-5p	0.0089	0.0628	0.3542	-0.15	-0.15	< 0.1
Pofut1	ENSMUST00000049863.6	protein O-fucosyltransferase 1 	346	2	0	1	1	0	mmu-miR-574-5p	0.0112	0.0788	0.4344	-0.15	-0.16	< 0.1
Hsh2d	ENSMUST00000165324.1	hematopoietic SH2 domain containing 	8	1	1	0	0	0	mmu-miR-574-5p	0.0116	0.0706	0.2247	-0.15	-0.48	< 0.1
1110057K04Rik	ENSMUST00000169104.1	RIKEN cDNA 1110057K04 gene 	332	1	0	1	0	0	mmu-miR-574-5p	0.0175	0.1135	0.4418	-0.15	-0.19	< 0.1
Rhoq	ENSMUST00000024956.9	ras homolog gene family, member Q 	3696	2*	0	1	0	0	mmu-miR-574-5p	0.0075	0.0532	0.2968	-0.15	-0.15	< 0.1
Slc17a8	ENSMUST00000020102.8	solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 8 	21	1	0	0	1	0	mmu-miR-574-5p	0.0085	0.0611	0.3784	-0.15	-0.16	< 0.1
Sstr4	ENSMUST00000109962.3	somatostatin receptor 4 	36	3*	0	1	0	0	mmu-miR-574-5p	0.0246	0.1435	0.4289	-0.15	-0.28	< 0.1
Cdca7l	ENSMUST00000021592.10	cell division cycle associated 7 like 	493	1	0	0	1	0	mmu-miR-574-5p	0.0070	0.0500	0.3064	-0.15	-0.16	< 0.1
Pex5l	ENSMUST00000108225.4	peroxisomal biogenesis factor 5-like 	9	1	0	0	1	1	mmu-miR-574-5p	0.0097	0.0695	0.4326	-0.15	-0.15	< 0.1
Pak3	ENSMUST00000172330.2	p21 protein (Cdc42/Rac)-activated kinase 3 	27	2	0	2	0	0	mmu-miR-574-5p	0.0194	0.1365	0.7734	-0.15	-0.15	< 0.1
Gpr152	ENSMUST00000096338.3	G protein-coupled receptor 152 	5	1	0	0	1	0	mmu-miR-574-5p	0.0206	0.1409	0.6933	-0.15	-0.15	< 0.1
Adamts10	ENSMUST00000087623.7	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 10 	641	1	0	1	0	1	mmu-miR-574-5p	0.0138	0.0983	0.5763	-0.15	-0.15	< 0.1
Urad	ENSMUST00000100433.4	ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5) decarboxylase 	410	6*	1	0	1	1	mmu-miR-574-5p	0.0149	0.0968	0.4772	-0.15	-0.98	< 0.1
BC017158	ENSMUST00000033044.10	cDNA sequence BC017158 	198	3*	1	0	0	0	mmu-miR-574-5p	0.0152	0.1012	0.4400	-0.15	-0.21	< 0.1
Klhl3	ENSMUST00000160860.2	kelch-like 3 	247	2	0	2	0	0	mmu-miR-574-5p	0.0455	0.2728	0.9290	-0.15	-0.16	< 0.1
Micall1	ENSMUST00000040320.8	microtubule associated monooxygenase, calponin and LIM domain containing -like 1 	1508	4*	0	1	0	1	mmu-miR-574-5p	0.0326	0.2276	1.2104	-0.15	-0.15	< 0.1
Mpp5	ENSMUST00000082024.5	membrane protein, palmitoylated 5 (MAGUK p55 subfamily member 5) 	289	1	1	0	0	1	mmu-miR-574-5p	0.0266	0.1710	0.6754	-0.15	-0.16	< 0.1
Sppl2b	ENSMUST00000035597.8	signal peptide peptidase like 2B 	273	1	0	1	0	0	mmu-miR-574-5p	0.0185	0.1226	0.5263	-0.15	-0.15	< 0.1
Trim24	ENSMUST00000031859.8	tripartite motif-containing 24 	61	3	2	0	1	0	mmu-miR-574-5p	0.0563	0.2971	0.7641	-0.15	-0.29	< 0.1
Sorcs1	ENSMUST00000164039.3	VPS10 domain receptor protein SORCS 1 	6	1	0	0	1	2	mmu-miR-574-5p	0.0144	0.1033	0.6382	-0.15	-0.15	< 0.1
Sult1b1	ENSMUST00000031199.5	sulfotransferase family 1B, member 1 	38	1	0	1	0	0	mmu-miR-574-5p	0.0120	0.0790	0.3319	-0.15	-0.28	< 0.1
Irgm2	ENSMUST00000108836.1	immunity-related GTPase family M member 2 	569	1	0	1	0	0	mmu-miR-574-5p	0.0246	0.1650	0.7577	-0.15	-0.15	< 0.1
Herc6	ENSMUST00000031817.8	hect domain and RLD 6 	69	1	0	0	1	0	mmu-miR-574-5p	0.0090	0.0635	0.3459	-0.15	-0.19	< 0.1
Zfp457	ENSMUST00000049705.7	zinc finger protein 457 	136	1	0	1	0	1	mmu-miR-574-5p	0.0183	0.1261	0.6329	-0.15	-0.16	< 0.1
Fbxo25	ENSMUST00000043520.3	F-box protein 25 	332	1	0	1	0	2	mmu-miR-574-5p	0.0103	0.0715	0.4050	-0.15	-0.43	< 0.1
Prkab1	ENSMUST00000031486.8	protein kinase, AMP-activated, beta 1 non-catalytic subunit 	597	1	0	0	1	0	mmu-miR-574-5p	0.0106	0.0755	0.4419	-0.15	-0.15	< 0.1
H1foo	ENSMUST00000161969.1	H1 histone family, member O, oocyte-specific 	5	1	0	0	1	0	mmu-miR-574-5p	0.0026	0.0192	0.1328	-0.14	-0.14	< 0.1
Ppp1r10	ENSMUST00000087211.3	protein phosphatase 1, regulatory subunit 10 	13	1	0	1	0	0	mmu-miR-574-5p	0.0189	0.1245	0.5123	-0.14	-0.14	< 0.1
D630044L22Rik	ENSMUST00000181174.1	RIKEN cDNA gene D630044L22 gene 	5	1	0	0	1	0	mmu-miR-574-5p	0.0089	0.0648	0.4180	-0.14	-0.14	< 0.1
2310005G13Rik	ENSMUST00000067173.6	RIKEN cDNA 2310005G13 gene 	13	1	1	0	0	0	mmu-miR-574-5p	0.0224	0.1219	0.3167	-0.14	-0.42	< 0.1
