Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Aox4	ENSMUST00000040442.5	aldehyde oxidase 4 	5	1	0	1	0	0	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Cd36	ENSMUST00000082367.7	CD36 antigen 	28826	3	0	3	0	1	mmu-miR-1a-1-5p				-0.10	-0.28	< 0.1
Ppih	ENSMUST00000106321.3	peptidyl prolyl isomerase H 	80	1	0	0	1	0	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Glcci1	ENSMUST00000064285.9	glucocorticoid induced transcript 1 	423	1	0	0	1	1	mmu-miR-1a-2-5p				-0.10	-0.10	< 0.1
Ctu1	ENSMUST00000038332.8	cytosolic thiouridylase subunit 1 homolog (S. pombe) 	119	1	0	1	0	0	mmu-miR-1a-2-5p				-0.10	-0.10	< 0.1
Olfr912	ENSMUST00000071681.2	olfactory receptor 912 	8	1	0	1	0	0	mmu-miR-1a-2-5p				-0.10	-0.10	< 0.1
Rad23b	ENSMUST00000030134.8	RAD23b homolog (S. cerevisiae) 	7870	1	0	0	1	0	mmu-miR-1a-2-5p				-0.10	-0.10	< 0.1
Zfp738	ENSMUST00000137496.3	zinc finger protein 738 	14	3	0	3	0	2	mmu-miR-1a-2-5p				-0.10	-0.15	< 0.1
Shoc2	ENSMUST00000169861.2	soc-2 (suppressor of clear) homolog (C. elegans) 	186	1	0	1	0	1	mmu-miR-1a-1-5p				-0.10	-0.14	< 0.1
Camk2g	ENSMUST00000100837.4	calcium/calmodulin-dependent protein kinase II gamma 	508	1	0	0	1	1	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Gm13078	ENSMUST00000078695.4	predicted gene 13078 	5	1	0	0	1	0	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Fnbp4	ENSMUST00000013759.5	formin binding protein 4 	1814	1	0	1	0	0	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Laptm4b	ENSMUST00000022867.3	lysosomal-associated protein transmembrane 4B 	68	1	0	1	0	0	mmu-miR-1a-1-5p				-0.10	-0.19	< 0.1
Prpf18	ENSMUST00000035721.8	PRP18 pre-mRNA processing factor 18 homolog (yeast) 	850	1	0	1	0	2	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Sorcs1	ENSMUST00000164039.3	VPS10 domain receptor protein SORCS 1 	6	3	1	0	2	0	mmu-miR-1a-1-5p				-0.10	-0.11	< 0.1
Exoc8	ENSMUST00000098312.2	exocyst complex component 8 	507	1	0	1	0	0	mmu-miR-1a-2-5p				-0.10	-0.11	< 0.1
Nudcd1	ENSMUST00000038719.6	NudC domain containing 1 	1017	1	0	0	1	2	mmu-miR-1a-1-5p				-0.10	-0.35	< 0.1
Dusp22	ENSMUST00000095914.5	dual specificity phosphatase 22 	552	1	0	1	0	1	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Rslcan18	ENSMUST00000091526.3	regulator of sex-limitation candidate 18 	7	1	0	1	0	0	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Ms4a6b	ENSMUST00000163078.2	membrane-spanning 4-domains, subfamily A, member 6B 	160	1	0	0	1	0	mmu-miR-1a-2-5p				-0.10	-0.10	< 0.1
Mief1	ENSMUST00000023048.5	mitochondrial elongation factor 1 	144	2	0	1	1	0	mmu-miR-1a-1-5p				-0.10	-0.17	< 0.1
Pcmt1	ENSMUST00000159917.2	protein-L-isoaspartate (D-aspartate) O-methyltransferase 1 	2725	1	0	0	1	0	mmu-miR-1a-2-5p				-0.10	-0.12	< 0.1
Txndc15	ENSMUST00000021959.9	thioredoxin domain containing 15 	664	1	0	1	0	0	mmu-miR-1a-1-5p				-0.10	-0.11	< 0.1
A730015C16Rik	ENSMUST00000164855.1	RIKEN cDNA A730015C16 gene 	10	1	0	0	1	1	mmu-miR-1a-1-5p				-0.10	-0.21	< 0.1
Slc4a9	ENSMUST00000074298.7	solute carrier family 4, sodium bicarbonate cotransporter, member 9 	10	1	1	0	0	0	mmu-miR-1a-1-5p				-0.10	-0.21	< 0.1
Ugt2b35	ENSMUST00000031186.7	UDP glucuronosyltransferase 2 family, polypeptide B35 	1058	1	0	1	0	1	mmu-miR-1a-1-5p				-0.10	-0.17	< 0.1
Slc40a1	ENSMUST00000027137.5	solute carrier family 40 (iron-regulated transporter), member 1 	1554	1	0	0	1	0	mmu-miR-1a-1-5p				-0.10	-0.13	< 0.1
Rab6b	ENSMUST00000035155.7	RAB6B, member RAS oncogene family 	192	1	0	1	0	0	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Kcnj11	ENSMUST00000180081.1	potassium inwardly rectifying channel, subfamily J, member 11 	928	1	0	1	0	0	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Ccnt1	ENSMUST00000169707.2	cyclin T1 	859	2	0	2	0	2	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Olfml3	ENSMUST00000029440.8	olfactomedin-like 3 	538	1	0	0	1	0	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Dazl	ENSMUST00000010736.7	deleted in azoospermia-like 	10	1	0	1	0	0	mmu-miR-1a-1-5p				-0.10	-0.21	< 0.1
Elovl2	ENSMUST00000021793.8	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2 	3955	1	0	1	0	1	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Lrch1	ENSMUST00000088970.5	leucine-rich repeats and calponin homology (CH) domain containing 1 	129	1	0	0	1	0	mmu-miR-1a-1-5p				-0.10	-0.13	< 0.1
Crispld1	ENSMUST00000095075.4	cysteine-rich secretory protein LCCL domain containing 1 	43	2	0	0	2	1	mmu-miR-1a-2-5p				-0.10	-0.25	< 0.1
Inpp1	ENSMUST00000027271.3	inositol polyphosphate-1-phosphatase 	190	3	0	1	2	0	mmu-miR-1a-1-5p				-0.10	-0.19	< 0.1
Gm14308	ENSMUST00000108990.3	predicted gene 14308 	0	1	0	0	1	0	mmu-miR-1a-2-5p				-0.10	-0.10	< 0.1
Rgs8	ENSMUST00000041776.6	regulator of G-protein signaling 8 	5	2	1	1	0	0	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Zfp715	ENSMUST00000048015.8	zinc finger protein 715 	79	1	0	0	1	0	mmu-miR-1a-2-5p				-0.10	-0.10	< 0.1
Erg	ENSMUST00000113846.4	avian erythroblastosis virus E-26 (v-ets) oncogene related 	581	1	0	0	1	0	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Nkain3	ENSMUST00000119374.2	Na+/K+ transporting ATPase interacting 3 	5	1	0	1	0	1	mmu-miR-1a-1-5p				-0.10	-0.12	< 0.1
Taf4b	ENSMUST00000169862.1	TAF4B RNA polymerase II, TATA box binding protein (TBP)-associated factor 	226	1	0	1	0	1	mmu-miR-1a-2-5p				-0.10	-0.10	< 0.1
Zfhx4	ENSMUST00000176383.2	zinc finger homeodomain 4 	464	1	0	1	0	1	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Mmab	ENSMUST00000031560.8	methylmalonic aciduria (cobalamin deficiency) type B homolog (human) 	669	1	0	0	1	0	mmu-miR-1a-1-5p				-0.10	-0.12	< 0.1
Ptchd4	ENSMUST00000048691.4	patched domain containing 4 	25	4	0	0	4	1	mmu-miR-1a-1-5p				-0.10	-0.28	< 0.1
Skp1a	ENSMUST00000037324.6	S-phase kinase-associated protein 1A 	6208	3	0	3	0	0	mmu-miR-1a-1-5p				-0.10	-0.46	< 0.1
Acvr1c	ENSMUST00000028178.8	activin A receptor, type IC 	173	3	0	1	2	0	mmu-miR-1a-2-5p				-0.10	-0.24	< 0.1
Cdh8	ENSMUST00000093249.5	cadherin 8 	5	1	0	1	0	0	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Pou4f2	ENSMUST00000034115.4	POU domain, class 4, transcription factor 2 	5	1	0	1	0	0	mmu-miR-1a-2-5p				-0.10	-0.10	< 0.1
Alg2	ENSMUST00000044148.2	asparagine-linked glycosylation 2 (alpha-1,3-mannosyltransferase) 	304	1	0	1	0	0	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Plk2	ENSMUST00000022212.7	polo-like kinase 2 	2715	1	0	0	1	1	mmu-miR-1a-1-5p				-0.10	-0.16	< 0.1
Osbpl11	ENSMUST00000039733.8	oxysterol binding protein-like 11 	378	1	0	0	1	0	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Ppp1r1c	ENSMUST00000090760.3	protein phosphatase 1, regulatory (inhibitor) subunit 1C 	5	1	0	0	1	0	mmu-miR-1a-2-5p				-0.10	-0.10	< 0.1
Vbp1	ENSMUST00000033540.5	von Hippel-Lindau binding protein 1 	13205	2	1	0	1	0	mmu-miR-1a-2-5p				-0.10	-0.40	< 0.1
Mlycd	ENSMUST00000098367.4	malonyl-CoA decarboxylase 	5512	1	0	0	1	0	mmu-miR-1a-2-5p				-0.10	-0.10	< 0.1
Shc4	ENSMUST00000042246.8	SHC (Src homology 2 domain containing) family, member 4 	16	1	0	0	1	1	mmu-miR-1a-1-5p				-0.10	-0.11	< 0.1
Fam84b	ENSMUST00000100635.4	family with sequence similarity 84, member B 	1636	1	0	0	1	1	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Disc1	ENSMUST00000118942.2	disrupted in schizophrenia 1 	66	3	0	3	0	0	mmu-miR-1a-1-5p				-0.10	-0.11	< 0.1
2410127L17Rik	ENSMUST00000025632.9	RIKEN cDNA 2410127L17 gene 	206	1	0	1	0	2	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
D1Ertd622e	ENSMUST00000053033.8	DNA segment, Chr 1, ERATO Doi 622, expressed 	911	4	0	2	2	10	mmu-miR-1a-1-5p				-0.10	-0.94	< 0.1
Lnpep	ENSMUST00000041047.2	leucyl/cystinyl aminopeptidase 	971	3	1	2	0	1	mmu-miR-1a-1-5p				-0.10	-0.11	< 0.1
Pak2	ENSMUST00000023467.8	p21 protein (Cdc42/Rac)-activated kinase 2 	2128	1	0	1	0	1	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Synj2bp	ENSMUST00000163402.2	synaptojanin 2 binding protein 	608	2	1	0	1	0	mmu-miR-1a-2-5p				-0.10	-0.39	< 0.1
Tmub2	ENSMUST00000036376.7	transmembrane and ubiquitin-like domain containing 2 	1049	1	0	0	1	0	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Appbp2	ENSMUST00000018625.9	amyloid beta precursor protein (cytoplasmic tail) binding protein 2 	1396	1	0	1	0	0	mmu-miR-1a-2-5p				-0.10	-0.12	< 0.1
Gm15319	ENSMUST00000084046.5	predicted gene 15319 	5	1	0	0	1	0	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
1700034I23Rik	ENSMUST00000099123.4	RIKEN cDNA 1700034I23 gene 	5	1	0	1	0	0	mmu-miR-1a-2-5p				-0.10	-0.10	< 0.1
Gm21119	ENSMUST00000178438.1	predicted gene, 21119 	0	1	0	0	1	0	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Marveld1	ENSMUST00000061111.9	MARVEL (membrane-associating) domain containing 1 	1933	1	0	0	1	1	mmu-miR-1a-2-5p				-0.10	-0.10	< 0.1
Mpzl3	ENSMUST00000114664.2	myelin protein zero-like 3 	453	1	0	0	1	1	mmu-miR-1a-2-5p				-0.10	-0.10	< 0.1
Tshz2	ENSMUST00000109157.1	teashirt zinc finger family member 2 	461	1	0	1	0	0	mmu-miR-1a-2-5p				-0.10	-0.10	< 0.1
Fam227a	ENSMUST00000109648.3	family with sequence similarity 227, member A 	68	1	0	1	0	1	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Crot	ENSMUST00000003720.4	carnitine O-octanoyltransferase 	4585	1	0	0	1	2	mmu-miR-1a-2-5p				-0.10	-0.18	< 0.1
Vmn2r82	ENSMUST00000170596.2	vomeronasal 2, receptor 82 	5	1	0	1	0	0	mmu-miR-1a-2-5p				-0.10	-0.10	< 0.1
Atg2b	ENSMUST00000041055.7	autophagy related 2B 	806	2	0	2	0	1	mmu-miR-1a-1-5p				-0.10	-0.19	< 0.1
Dennd1b	ENSMUST00000168527.2	DENN/MADD domain containing 1B 	918	1	0	1	0	1	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
Slc41a2	ENSMUST00000039956.5	solute carrier family 41, member 2 	160	1	0	1	0	1	mmu-miR-1a-2-5p				-0.10	-0.14	< 0.1
Mier3	ENSMUST00000109272.3	mesoderm induction early response 1, family member 3 	680	1	0	0	1	1	mmu-miR-1a-2-5p				-0.10	-0.11	< 0.1
Il1r1	ENSMUST00000114795.1	interleukin 1 receptor, type I 	837	1	0	0	1	0	mmu-miR-1a-1-5p				-0.10	-0.10	< 0.1
4833424O15Rik	ENSMUST00000106473.3	RIKEN cDNA 4833424O15 gene 	5	1	0	1	0	0	mmu-miR-1a-2-5p				-0.10	-0.10	< 0.1
Avpr1b	ENSMUST00000027690.6	arginine vasopressin receptor 1B 	5	1	0	0	1	0	mmu-miR-1a-2-5p				-0.10	-0.10	< 0.1
Klf4	ENSMUST00000107619.2	Kruppel-like factor 4 (gut) 	7	1	0	1	0	1	mmu-miR-1a-1-5p				-0.10	-0.15	< 0.1
Clcn7	ENSMUST00000040729.3	chloride channel 7 	377	1	0	1	0	0	mmu-miR-1a-1-5p				-0.09	-0.10	< 0.1
Snai2	ENSMUST00000023356.6	snail homolog 2 (Drosophila) 	159	1	1	0	0	2	mmu-miR-1a-2-5p				-0.09	-0.27	< 0.1
Zfp398	ENSMUST00000114598.1	zinc finger protein 398 	264	1	0	0	1	1	mmu-miR-1a-1-5p				-0.09	-0.14	< 0.1
Gm14412	ENSMUST00000108959.2	predicted gene 14412 	49	1	0	0	1	0	mmu-miR-1a-2-5p				-0.09	-0.09	< 0.1
Htr2c	ENSMUST00000156697.2	5-hydroxytryptamine (serotonin) receptor 2C 	11	1	0	0	1	0	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Gm14322	ENSMUST00000119838.3	predicted gene 14322 	0	1	0	0	1	0	mmu-miR-1a-2-5p				-0.09	-0.09	< 0.1
Gm14418	ENSMUST00000128657.2	predicted gene 14418 	0	1	0	0	1	0	mmu-miR-1a-2-5p				-0.09	-0.09	< 0.1
F930017D23Rik	ENSMUST00000099888.2	RIKEN cDNA F930017D23 gene 	5	1	0	1	0	0	mmu-miR-1a-2-5p				-0.09	-0.09	< 0.1
Anpep	ENSMUST00000107392.2	alanyl (membrane) aminopeptidase 	64	1	0	0	1	0	mmu-miR-1a-2-5p				-0.09	-0.10	< 0.1
Atad1	ENSMUST00000070210.4	ATPase family, AAA domain containing 1 	2179	1	0	0	1	0	mmu-miR-1a-2-5p				-0.09	-0.09	< 0.1
Plcxd2	ENSMUST00000130481.1	phosphatidylinositol-specific phospholipase C, X domain containing 2 	1217	2	0	1	1	0	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Reps2	ENSMUST00000112334.2	RALBP1 associated Eps domain containing protein 2 	136	1	0	0	1	2	mmu-miR-1a-2-5p				-0.09	-0.10	< 0.1
Prkaa2	ENSMUST00000030243.7	protein kinase, AMP-activated, alpha 2 catalytic subunit 	2924	2	0	0	2	0	mmu-miR-1a-1-5p				-0.09	-0.10	< 0.1
Gad2	ENSMUST00000028123.3	glutamic acid decarboxylase 2 	5	1	0	0	1	2	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Plch1	ENSMUST00000162269.3	phospholipase C, eta 1 	64	1	0	0	1	0	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
4930467E23Rik	ENSMUST00000098909.3	RIKEN cDNA 4930467E23 gene 	0	1	0	0	1	0	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Pura	ENSMUST00000051301.3	purine rich element binding protein A 	652	4	0	3	1	0	mmu-miR-1a-2-5p				-0.09	-0.16	< 0.1
Loxl2	ENSMUST00000022660.8	lysyl oxidase-like 2 	527	1	1	0	0	0	mmu-miR-1a-1-5p				-0.09	-0.10	< 0.1
Socs5	ENSMUST00000041369.6	suppressor of cytokine signaling 5 	2081	1	0	1	0	0	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Egr1	ENSMUST00000064795.5	early growth response 1 	69	1	0	1	0	0	mmu-miR-1a-2-5p				-0.09	-0.10	< 0.1
Zfp91	ENSMUST00000038627.8	zinc finger protein 91 	823	1	0	1	0	0	mmu-miR-1a-1-5p				-0.09	-0.19	< 0.1
Robo2	ENSMUST00000117200.2	roundabout homolog 2 (Drosophila) 	78	2	0	2	0	2	mmu-miR-1a-1-5p				-0.09	-0.11	< 0.1
Nfx1	ENSMUST00000098143.5	nuclear transcription factor, X-box binding 1 	282	2	0	2	0	0	mmu-miR-1a-1-5p				-0.09	-0.13	< 0.1
Bche	ENSMUST00000029367.5	butyrylcholinesterase 	330	1	0	0	1	1	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Arhgef15	ENSMUST00000065040.7	Rho guanine nucleotide exchange factor (GEF) 15 	325	1	0	1	0	0	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Il17ra	ENSMUST00000002976.3	interleukin 17 receptor A 	298	1	0	1	0	1	mmu-miR-1a-2-5p				-0.09	-0.09	< 0.1
Mark1	ENSMUST00000027929.4	MAP/microtubule affinity-regulating kinase 1 	437	1	0	0	1	0	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Cd209c	ENSMUST00000044060.8	CD209c antigen 	52	2	1	0	1	0	mmu-miR-1a-1-5p				-0.09	-0.48	< 0.1
Ric3	ENSMUST00000055993.7	resistance to inhibitors of cholinesterase 3 homolog (C. elegans) 	103	2	0	2	0	0	mmu-miR-1a-1-5p				-0.09	-0.10	< 0.1
Ttf1	ENSMUST00000100237.3	transcription termination factor, RNA polymerase I 	23	1	0	1	0	0	mmu-miR-1a-2-5p				-0.09	-0.10	< 0.1
Ndufb4	ENSMUST00000023514.3	NADH dehydrogenase (ubiquinone) 1 beta subcomplex 4 	107	1	0	0	1	0	mmu-miR-1a-1-5p				-0.09	-0.23	< 0.1
Inhba	ENSMUST00000164993.1	inhibin beta-A 	2084	1	0	1	0	0	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Exph5	ENSMUST00000051014.1	exophilin 5 	364	3	1	1	1	0	mmu-miR-1a-1-5p				-0.09	-0.20	< 0.1
Olfr606	ENSMUST00000098200.1	olfactory receptor 606 	2	1	0	1	0	0	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Rusc2	ENSMUST00000131668.2	RUN and SH3 domain containing 2 	508	1	0	1	0	0	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Ly75	ENSMUST00000112533.2	lymphocyte antigen 75 	277	1	0	0	1	0	mmu-miR-1a-2-5p				-0.09	-0.10	< 0.1
Sfmbt1	ENSMUST00000054230.5	Scm-like with four mbt domains 1 	256	1	1	0	0	0	mmu-miR-1a-1-5p				-0.09	-0.12	< 0.1
Ifit2	ENSMUST00000102826.3	interferon-induced protein with tetratricopeptide repeats 2 	1139	1	0	0	1	1	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Eomes	ENSMUST00000035020.9	eomesodermin homolog (Xenopus laevis) 	55	1	0	0	1	0	mmu-miR-1a-1-5p				-0.09	-0.10	< 0.1
Phf6	ENSMUST00000078944.7	PHD finger protein 6 	1370	1	0	0	1	1	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Zfml	ENSMUST00000032088.8	zinc finger, matrin-like 	49	2	0	1	1	0	mmu-miR-1a-1-5p				-0.09	-0.15	< 0.1
AI467606	ENSMUST00000056288.5	expressed sequence AI467606 	366	1	0	0	1	0	mmu-miR-1a-2-5p				-0.09	-0.09	< 0.1
Lrrc8b	ENSMUST00000112707.1	leucine rich repeat containing 8 family, member B 	466	1	0	1	0	0	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Atp6v1g1	ENSMUST00000035301.6	ATPase, H+ transporting, lysosomal V1 subunit G1 	94	1	1	0	0	0	mmu-miR-1a-2-5p				-0.09	-0.18	< 0.1
Clec4a3	ENSMUST00000117173.2	C-type lectin domain family 4, member a3 	33	1	0	1	0	1	mmu-miR-1a-1-5p				-0.09	-0.27	< 0.1
Pkia	ENSMUST00000028999.6	protein kinase inhibitor, alpha 	10819	1	0	1	0	0	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Lamc2	ENSMUST00000185356.1	laminin, gamma 2 	198	1	0	0	1	2	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Tmprss2	ENSMUST00000000395.6	transmembrane protease, serine 2 	106	1	1	0	0	0	mmu-miR-1a-1-5p				-0.09	-0.26	< 0.1
Atp11c	ENSMUST00000154051.2	ATPase, class VI, type 11C 	407	1	1	0	0	0	mmu-miR-1a-2-5p				-0.09	-0.10	< 0.1
Cdh9	ENSMUST00000026432.6	cadherin 9 	25	1	0	0	1	0	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Elf4	ENSMUST00000114958.2	E74-like factor 4 (ets domain transcription factor) 	16	2	0	0	2	0	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Vps26b	ENSMUST00000034470.9	vacuolar protein sorting 26 homolog B (yeast) 	1731	2	0	2	0	1	mmu-miR-1a-2-5p				-0.09	-0.15	< 0.1
Elk4	ENSMUST00000086556.6	ELK4, member of ETS oncogene family 	84	2	0	2	0	0	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Ctns	ENSMUST00000006103.3	cystinosis, nephropathic 	243	1	0	1	0	1	mmu-miR-1a-2-5p				-0.09	-0.20	< 0.1
Sh2d4b	ENSMUST00000070328.4	SH2 domain containing 4B 	22	1	0	0	1	2	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Snip1	ENSMUST00000052183.6	Smad nuclear interacting protein 1 	206	1	0	0	1	0	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Fubp3	ENSMUST00000055244.7	far upstream element (FUSE) binding protein 3 	672	1	0	0	1	0	mmu-miR-1a-1-5p				-0.09	-0.12	< 0.1
Ndufb11	ENSMUST00000116621.1	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11 	130	1	1	0	0	0	mmu-miR-1a-1-5p				-0.09	-0.57	< 0.1
Mcm5	ENSMUST00000164309.1	minichromosome maintenance deficient 5, cell division cycle 46 (S. cerevisiae) 	18065	1	0	0	1	0	mmu-miR-1a-2-5p				-0.09	-0.09	< 0.1
Arglu1	ENSMUST00000048545.8	arginine and glutamate rich 1 	1240	1	0	1	0	0	mmu-miR-1a-2-5p				-0.09	-0.20	< 0.1
Cmtr2	ENSMUST00000056972.5	cap methyltransferase 2 	139	1	0	0	1	0	mmu-miR-1a-1-5p				-0.09	-0.10	< 0.1
Pqlc3	ENSMUST00000054536.5	PQ loop repeat containing 	192	1	0	1	0	0	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
Sh2d7	ENSMUST00000060242.6	SH2 domain containing 7 	5	1	0	1	0	1	mmu-miR-1a-1-5p				-0.09	-0.09	< 0.1
A930016O22Rik	ENSMUST00000047020.1	RIKEN cDNA A930016O22 gene 	5	1	0	0	1	0	mmu-miR-1a-2-5p				-0.09	-0.09	< 0.1
Zfp850	ENSMUST00000180502.2	zinc finger protein 850 	181	2	0	2	0	0	mmu-miR-1a-1-5p				-0.09	-0.26	< 0.1
Gng12	ENSMUST00000043148.7	guanine nucleotide binding protein (G protein), gamma 12 	1571	1	0	1	0	1	mmu-miR-1a-1-5p				-0.09	-0.18	< 0.1
Atg13	ENSMUST00000076803.6	autophagy related 13 	828	1	0	1	0	0	mmu-miR-1a-1-5p				-0.09	-0.14	< 0.1
Mfap3l	ENSMUST00000160719.2	microfibrillar-associated protein 3-like 	749	1	0	1	0	2	mmu-miR-1a-2-5p				-0.09	-0.10	< 0.1
Gm14443	ENSMUST00000109054.2	predicted gene 14443 	26	1	0	1	0	1	mmu-miR-1a-1-5p				-0.09	-0.13	< 0.1
Arl2bp	ENSMUST00000034228.9	ADP-ribosylation factor-like 2 binding protein 	1255	1	0	0	1	0	mmu-miR-1a-1-5p				-0.09	-0.11	< 0.1
Mars2	ENSMUST00000061334.9	methionine-tRNA synthetase 2 (mitochondrial) 	450	2	0	2	0	2	mmu-miR-1a-2-5p				-0.09	-0.16	< 0.1
Zbed6	ENSMUST00000027736.7	zinc finger, BED domain containing 6 	134	1	0	0	1	0	mmu-miR-1a-1-5p				-0.09	-0.12	< 0.1
1110002L01Rik	ENSMUST00000180149.1	RIKEN cDNA 1110002L01 gene 	43	1	0	0	1	0	mmu-miR-1a-1-5p				-0.09	-0.10	< 0.1
Eif5	ENSMUST00000166123.2	eukaryotic translation initiation factor 5 	1831	2	0	2	0	0	mmu-miR-1a-1-5p				-0.09	-0.35	< 0.1
Kcnj1	ENSMUST00000047334.8	potassium inwardly-rectifying channel, subfamily J, member 1 	703	1	0	1	0	1	mmu-miR-1a-1-5p				-0.08	-0.19	< 0.1
Actr10	ENSMUST00000021479.5	ARP10 actin-related protein 10 	3747	1	0	1	0	0	mmu-miR-1a-2-5p				-0.08	-0.26	< 0.1
Irf6	ENSMUST00000076521.5	interferon regulatory factor 6 	363	1	0	0	1	0	mmu-miR-1a-2-5p				-0.08	-0.15	< 0.1
Pitx3	ENSMUST00000026259.10	paired-like homeodomain transcription factor 3 	31	1	0	0	1	0	mmu-miR-1a-1-5p				-0.08	-0.13	< 0.1
Rbfox1	ENSMUST00000056416.7	RNA binding protein, fox-1 homolog (C. elegans) 1 	709	1	0	0	1	0	mmu-miR-1a-1-5p				-0.08	-0.08	< 0.1
Nhlh1	ENSMUST00000059794.3	nescient helix loop helix 1 	5	1	0	1	0	0	mmu-miR-1a-1-5p				-0.08	-0.08	< 0.1
Eif2ak2	ENSMUST00000024884.4	eukaryotic translation initiation factor 2-alpha kinase 2 	159	1	0	1	0	0	mmu-miR-1a-1-5p				-0.08	-0.08	< 0.1
Rnf114	ENSMUST00000078050.6	ring finger protein 114 	1766	1	0	1	0	0	mmu-miR-1a-1-5p				-0.08	-0.09	< 0.1
Zfp26	ENSMUST00000159569.2	zinc finger protein 26 	787	1	0	0	1	1	mmu-miR-1a-1-5p				-0.08	-0.10	< 0.1
Sec61g	ENSMUST00000109643.2	SEC61, gamma subunit 	154	1	0	0	1	0	mmu-miR-1a-1-5p				-0.08	-0.24	< 0.1
Ptbp3	ENSMUST00000030076.6	polypyrimidine tract binding protein 3 	2804	1	0	0	1	0	mmu-miR-1a-1-5p				-0.08	-0.08	< 0.1
Vps25	ENSMUST00000100414.6	vacuolar protein sorting 25 (yeast) 	1718	1	0	0	1	0	mmu-miR-1a-1-5p				-0.08	-0.09	< 0.1
Tnrc6c	ENSMUST00000106344.2	trinucleotide repeat containing 6C 	704	2	0	2	0	0	mmu-miR-1a-2-5p				-0.08	-0.10	< 0.1
2210018M11Rik	ENSMUST00000038359.4	RIKEN cDNA 2210018M11 gene 	780	1	0	0	1	0	mmu-miR-1a-1-5p				-0.08	-0.08	< 0.1
Zfp740	ENSMUST00000119800.2	zinc finger protein 740 	857	1	1	0	0	1	mmu-miR-1a-1-5p				-0.08	-0.08	< 0.1
Srp72	ENSMUST00000101087.4	signal recognition particle 72 	4585	1	0	1	0	0	mmu-miR-1a-2-5p				-0.08	-0.09	< 0.1
Fgf11	ENSMUST00000102585.1	fibroblast growth factor 11 	88	1	0	1	0	0	mmu-miR-1a-1-5p				-0.08	-0.08	< 0.1
