GeneSymbol_Plus	GENEID_Plus	Biotype_Plus	Location_Plus	Strand_Plus	GeneSymbol_Minus	GENEID_Minus	Biotype_Minus	Location_Minus	Strand_Minus
Lrrc18	ENSMUSG00000041673.13	protein_coding	chr14:32713415-32736112	+	Wdfy4	ENSMUSG00000051506.18	protein_coding	chr14:32681504-32907023	-
Lrrc18	ENSMUSG00000041673.13	protein_coding	chr14:32717222-32730416	+	Wdfy4	ENSMUSG00000051506.18	protein_coding	chr14:32681504-32907023	-
Arhgap22	ENSMUSG00000063506.15	protein_coding	chr14:32938780-33091891	+	Gm49030	ENSMUSG00000115597.2	lncRNA	chr14:32940001-32942888	-
Arhgap22	ENSMUSG00000063506.15	protein_coding	chr14:33028075-33091889	+	Gm15512	ENSMUSG00000087639.2	lncRNA	chr14:33087908-33092100	-
Arhgap22	ENSMUSG00000063506.15	protein_coding	chr14:33041660-33091891	+	Gm15512	ENSMUSG00000087639.2	lncRNA	chr14:33087908-33092100	-
Gm29610	ENSMUSG00000099694.2	processed_pseudogene	chr1:43309843-43310295	+	Gm29040	ENSMUSG00000099576.2	lncRNA	chr1:43289316-43342085	-
Gm46448	ENSMUSG00000115745.2	processed_pseudogene	chr14:33154090-33154897	+	Mapk8	ENSMUSG00000021936.15	protein_coding	chr14:33099855-33169115	-
Antxrl	ENSMUSG00000047441.5	protein_coding	chr14:33774664-33778566	+	A630023A22Rik	ENSMUSG00000095493.3	protein_coding	chr14:33773083-33824650	-
Antxrl	ENSMUSG00000047441.5	protein_coding	chr14:33775134-33776925	+	A630023A22Rik	ENSMUSG00000095493.3	protein_coding	chr14:33773083-33824650	-
Antxrl	ENSMUSG00000047441.5	protein_coding	chr14:33775427-33798362	+	A630023A22Rik	ENSMUSG00000095493.3	protein_coding	chr14:33773083-33824650	-
Gm49129	ENSMUSG00000115489.2	processed_pseudogene	chr14:33806710-33807042	+	A630023A22Rik	ENSMUSG00000095493.3	protein_coding	chr14:33773083-33824650	-
Anxa8	ENSMUSG00000021950.16	protein_coding	chr14:33807938-33822528	+	A630023A22Rik	ENSMUSG00000095493.3	protein_coding	chr14:33773083-33824650	-
Anxa8	ENSMUSG00000021950.16	protein_coding	chr14:33807982-33821978	+	A630023A22Rik	ENSMUSG00000095493.3	protein_coding	chr14:33773083-33824650	-
Gm18813	ENSMUSG00000115649.2	processed_pseudogene	chr14:33982289-33983640	+	Shld2	ENSMUSG00000041471.10	protein_coding	chr14:33958990-34032323	-
Gm49203	ENSMUSG00000115183.2	processed_pseudogene	chr14:33985080-33985493	+	Shld2	ENSMUSG00000041471.10	protein_coding	chr14:33958990-34032323	-
Gm49202	ENSMUSG00000115214.2	processed_pseudogene	chr14:34002800-34003136	+	Shld2	ENSMUSG00000041471.10	protein_coding	chr14:33958990-34032323	-
Gm17110	ENSMUSG00000090779.2	lncRNA	chr14:34223672-34224641	+	Bmpr1a	ENSMUSG00000021796.16	protein_coding	chr14:34132691-34224644	-
Gm48953	ENSMUSG00000115582.2	processed_pseudogene	chr14:34238152-34238633	+	9230112D13Rik	ENSMUSG00000021797.3	protein_coding	chr14:34233578-34244758	-
Gm49012	ENSMUSG00000115509.2	lncRNA	chr14:34313049-34327657	+	Opn4	ENSMUSG00000021799.10	protein_coding	chr14:34312575-34321915	-
A930038B10Rik	ENSMUSG00000097310.3	lncRNA	chr14:34482184-34492510	+	Gm49032	ENSMUSG00000115109.2	lncRNA	chr14:34490913-34492012	-
Grid1	ENSMUSG00000041078.8	protein_coding	chr14:34542065-35305336	+	Gm49034	ENSMUSG00000115826.2	processed_pseudogene	chr14:34941096-34941395	-
Ube2e2	ENSMUSG00000058317.13	protein_coding	chr14:3575429-3839361	+	Gm15916	ENSMUSG00000083606.4	processed_pseudogene	chr14:3637665-3638400	-
Ube2e2	ENSMUSG00000058317.13	protein_coding	chr14:3575920-3896119	+	Gm15916	ENSMUSG00000083606.4	processed_pseudogene	chr14:3637665-3638400	-
Ube2e2	ENSMUSG00000058317.13	protein_coding	chr14:3575978-3872562	+	Gm15916	ENSMUSG00000083606.4	processed_pseudogene	chr14:3637665-3638400	-
Ube2e2	ENSMUSG00000058317.13	protein_coding	chr14:3576003-3831241	+	Gm15916	ENSMUSG00000083606.4	processed_pseudogene	chr14:3637665-3638400	-
Ube2e2	ENSMUSG00000058317.13	protein_coding	chr14:3576051-3839303	+	Gm15916	ENSMUSG00000083606.4	processed_pseudogene	chr14:3637665-3638400	-
Ube2e2	ENSMUSG00000058317.13	protein_coding	chr14:3576051-3839373	+	Gm15916	ENSMUSG00000083606.4	processed_pseudogene	chr14:3637665-3638400	-
Ube2e2	ENSMUSG00000058317.13	protein_coding	chr14:3576282-3882808	+	Gm15916	ENSMUSG00000083606.4	processed_pseudogene	chr14:3637665-3638400	-
Ube2e2	ENSMUSG00000058317.13	protein_coding	chr14:3581247-3896121	+	Gm15916	ENSMUSG00000083606.4	processed_pseudogene	chr14:3637665-3638400	-
Ube2e2	ENSMUSG00000058317.13	protein_coding	chr14:3581255-3895402	+	Gm15916	ENSMUSG00000083606.4	processed_pseudogene	chr14:3637665-3638400	-
Ube2e2	ENSMUSG00000058317.13	protein_coding	chr14:3581303-3895333	+	Gm15916	ENSMUSG00000083606.4	processed_pseudogene	chr14:3637665-3638400	-
Ube2e2	ENSMUSG00000058317.13	protein_coding	chr14:3581399-3895655	+	Gm15916	ENSMUSG00000083606.4	processed_pseudogene	chr14:3637665-3638400	-
Ecrg4	ENSMUSG00000026051.9	protein_coding	chr1:43769762-43781738	+	Gm29155	ENSMUSG00000100764.2	lncRNA	chr1:43781121-43783055	-
Gm29157	ENSMUSG00000100635.2	lncRNA	chr1:43782075-43782686	+	Gm29155	ENSMUSG00000100764.2	lncRNA	chr1:43781121-43783055	-
Gm20641	ENSMUSG00000093556.2	lncRNA	chr14:38244006-38254268	+	Nrg3	ENSMUSG00000041014.18	protein_coding	chr14:38090909-39195045	-
Gm16103	ENSMUSG00000090243.2	processed_pseudogene	chr1:43825070-43826348	+	Uxs1	ENSMUSG00000057363.13	protein_coding	chr1:43786126-43866960	-
Nrg3os	ENSMUSG00000093528.2	lncRNA	chr14:38620259-38680751	+	ENSMUSG00002075617	ENSMUSG00002075617.1	miRNA	chr14:38621790-38621901	-
Gm20642	ENSMUSG00000093383.2	lncRNA	chr14:38942028-38972387	+	Nrg3	ENSMUSG00000041014.18	protein_coding	chr14:38090909-39195045	-
Gm47547	ENSMUSG00000114196.2	lncRNA	chr14:40775610-40783571	+	Dydc2	ENSMUSG00000021791.8	protein_coding	chr14:40771074-40791165	-
Ube2e1	ENSMUSG00000021774.14	protein_coding	chr14:4137837-4186974	+	Nkiras1	ENSMUSG00000021772.16	protein_coding	chr14:4185693-4198560	-
Ube2e1	ENSMUSG00000021774.14	protein_coding	chr14:4137952-4186327	+	Nkiras1	ENSMUSG00000021772.16	protein_coding	chr14:4185693-4198560	-
1700024B05Rik	ENSMUSG00000052334.12	protein_coding	chr14:41765952-41825776	+	Gm9890	ENSMUSG00000052790.7	unprocessed_pseudogene	chr14:41768390-41770628	-
1700024B05Rik	ENSMUSG00000052334.12	protein_coding	chr14:41765952-41825778	+	Gm9890	ENSMUSG00000052790.7	unprocessed_pseudogene	chr14:41768390-41770628	-
Rpl15	ENSMUSG00000012405.17	protein_coding	chr14:4198305-4200392	+	Nkiras1	ENSMUSG00000021772.16	protein_coding	chr14:4185693-4198560	-
Gm15833	ENSMUSG00000089703.2	processed_pseudogene	chr1:44251322-44252278	+	Mettl21e	ENSMUSG00000046828.4	protein_coding	chr1:44243230-44258121	-
Gm49135	ENSMUSG00000115262.2	lncRNA	chr14:42988861-43004144	+	Gm8114	ENSMUSG00000090657.2	unprocessed_pseudogene	chr14:42990923-42993146	-
Gm9732	ENSMUSG00000115483.2	protein_coding	chr14:43132493-43147075	+	Gm17153	ENSMUSG00000091815.2	unprocessed_pseudogene	chr14:43134876-43137102	-
Gm9732	ENSMUSG00000115483.2	protein_coding	chr14:43132675-43163468	+	Gm17153	ENSMUSG00000091815.2	unprocessed_pseudogene	chr14:43134876-43137102	-
Gm21154	ENSMUSG00000115050.2	lncRNA	chr14:43883708-43910522	+	Gm8161	ENSMUSG00000090821.2	unprocessed_pseudogene	chr14:43890486-43892484	-
Gm7324	ENSMUSG00000049235.9	protein_coding	chr14:43935285-43951449	+	Gm9672	ENSMUSG00000091990.2	unprocessed_pseudogene	chr14:43937726-43939883	-
Gm49965	ENSMUSG00000115272.2	lncRNA	chr14:44003918-44098489	+	Gm8180	ENSMUSG00000091584.2	protein_coding	chr14:44016945-44022202	-
Gm49965	ENSMUSG00000115272.2	lncRNA	chr14:44003926-44146600	+	Gm8180	ENSMUSG00000091584.2	protein_coding	chr14:44016945-44022202	-
Gm49965	ENSMUSG00000115272.2	lncRNA	chr14:44090775-44146520	+	Ear-ps12	ENSMUSG00000089654.2	unprocessed_pseudogene	chr14:44091186-44091636	-
Ang-ps2	ENSMUSG00000093889.2	unprocessed_pseudogene	chr14:44102374-44102806	+	Ear1	ENSMUSG00000072601.5	protein_coding	chr14:44056370-44112974	-
Gm16545	ENSMUSG00000090259.2	unprocessed_pseudogene	chr14:44312018-44312480	+	Gm49099	ENSMUSG00000115488.2	lncRNA	chr14:44311540-44313378	-
Ear2	ENSMUSG00000072596.5	protein_coding	chr14:44340111-44340991	+	Gm49101	ENSMUSG00000115794.2	lncRNA	chr14:44330091-44341372	-
Gm49102	ENSMUSG00000115235.2	transcribed_unprocessed_pseudogene	chr14:44350817-44355344	+	Gm49103	ENSMUSG00000115056.2	unprocessed_pseudogene	chr14:44354033-44354234	-
Gm8212	ENSMUSG00000094543.2	protein_coding	chr14:44435118-44440590	+	4930503E14Rik	ENSMUSG00000072595.4	protein_coding	chr14:44407763-44450711	-
Gm49104	ENSMUSG00000115498.2	unprocessed_pseudogene	chr14:44448065-44448318	+	4930503E14Rik	ENSMUSG00000072595.4	protein_coding	chr14:44407763-44450711	-
Gm48321	ENSMUSG00000114504.2	lncRNA	chr14:4447787-4537398	+	Thrb	ENSMUSG00000021779.20	protein_coding	chr14:4458435-4506875	-
Gm48321	ENSMUSG00000114504.2	lncRNA	chr14:4447795-4538558	+	Thrb	ENSMUSG00000021779.20	protein_coding	chr14:4458435-4506875	-
Gm6532	ENSMUSG00000115160.2	unprocessed_pseudogene	chr14:44502501-44503059	+	Gm32857	ENSMUSG00000115536.2	lncRNA	chr14:44463674-44549657	-
Gm8220	ENSMUSG00000091725.9	protein_coding	chr14:44523037-44528525	+	Gm32857	ENSMUSG00000115536.2	lncRNA	chr14:44463674-44549657	-
Gm8220	ENSMUSG00000091725.9	protein_coding	chr14:44523062-44526506	+	Gm32857	ENSMUSG00000115536.2	lncRNA	chr14:44463674-44549657	-
Gm8220	ENSMUSG00000091725.9	protein_coding	chr14:44525588-44526757	+	Gm32857	ENSMUSG00000115536.2	lncRNA	chr14:44463674-44549657	-
Gm8224	ENSMUSG00000091707.2	unprocessed_pseudogene	chr14:44545146-44547363	+	Gm32857	ENSMUSG00000115536.2	lncRNA	chr14:44463674-44549657	-
Gm21991	ENSMUSG00000096081.2	unprocessed_pseudogene	chr14:44685249-44687466	+	Gm49779	ENSMUSG00000115359.2	lncRNA	chr14:44677859-44689844	-
BC061237	ENSMUSG00000072145.4	protein_coding	chr14:44729920-44743802	+	Gm17184	ENSMUSG00000072574.5	transcribed_unprocessed_pseudogene	chr14:44709973-44772816	-
BC061237	ENSMUSG00000072145.4	protein_coding	chr14:44737579-44743802	+	Gm17184	ENSMUSG00000072574.5	transcribed_unprocessed_pseudogene	chr14:44709973-44772816	-
Gm17093	ENSMUSG00000091429.2	protein_coding	chr14:44755733-44760901	+	Gm17184	ENSMUSG00000072574.5	transcribed_unprocessed_pseudogene	chr14:44709973-44772816	-
Gm17183	ENSMUSG00000091466.2	unprocessed_pseudogene	chr14:44768254-44770459	+	Gm17184	ENSMUSG00000072574.5	transcribed_unprocessed_pseudogene	chr14:44709973-44772816	-
Gm8247	ENSMUSG00000091122.9	protein_coding	chr14:44820610-44825859	+	ENSMUSG00000115801	ENSMUSG00000115801.2	lncRNA	chr14:44781512-44874658	-
Gm8247	ENSMUSG00000091122.9	protein_coding	chr14:44822935-44824495	+	ENSMUSG00000115801	ENSMUSG00000115801.2	lncRNA	chr14:44781512-44874658	-
Gm16439	ENSMUSG00000072594.4	processed_pseudogene	chr14:44834122-44834685	+	ENSMUSG00000115801	ENSMUSG00000115801.2	lncRNA	chr14:44781512-44874658	-
Gm8256	ENSMUSG00000091605.3	transcribed_unprocessed_pseudogene	chr14:44850990-44854502	+	ENSMUSG00000115801	ENSMUSG00000115801.2	lncRNA	chr14:44781512-44874658	-
Gm8256	ENSMUSG00000091605.3	transcribed_unprocessed_pseudogene	chr14:44852149-44854576	+	ENSMUSG00000115801	ENSMUSG00000115801.2	lncRNA	chr14:44781512-44874658	-
Gm8256	ENSMUSG00000091605.3	transcribed_unprocessed_pseudogene	chr14:44854393-44856361	+	ENSMUSG00000115801	ENSMUSG00000115801.2	lncRNA	chr14:44781512-44874658	-
Gm9593	ENSMUSG00000090736.2	unprocessed_pseudogene	chr14:44860745-44862947	+	ENSMUSG00000115801	ENSMUSG00000115801.2	lncRNA	chr14:44781512-44874658	-
Gm21754	ENSMUSG00000093949.3	unprocessed_pseudogene	chr14:44924948-44927331	+	Gm8257	ENSMUSG00000079265.11	protein_coding	chr14:44886998-44943913	-
Gm6541	ENSMUSG00000091453.3	unprocessed_pseudogene	chr14:44939315-44941544	+	Gm8257	ENSMUSG00000079265.11	protein_coding	chr14:44886998-44943913	-
Gm16976	ENSMUSG00000085500.10	transcribed_unprocessed_pseudogene	chr14:45096128-45195879	+	Gm49147	ENSMUSG00000115500.2	processed_pseudogene	chr14:45176559-45176723	-
Gm16976	ENSMUSG00000085500.10	transcribed_unprocessed_pseudogene	chr14:45096411-45212401	+	Gm49147	ENSMUSG00000115500.2	processed_pseudogene	chr14:45176559-45176723	-
Gm16976	ENSMUSG00000085500.10	transcribed_unprocessed_pseudogene	chr14:45096556-45195883	+	Gm49147	ENSMUSG00000115500.2	processed_pseudogene	chr14:45176559-45176723	-
Gm16976	ENSMUSG00000085500.10	transcribed_unprocessed_pseudogene	chr14:45181586-45195029	+	Mir327	ENSMUSG00000105372.3	miRNA	chr14:45184900-45184968	-
Gm16976	ENSMUSG00000085500.10	transcribed_unprocessed_pseudogene	chr14:45182235-45195883	+	Mir327	ENSMUSG00000105372.3	miRNA	chr14:45184900-45184968	-
Gm16976	ENSMUSG00000085500.10	transcribed_unprocessed_pseudogene	chr14:45182530-45195905	+	Mir327	ENSMUSG00000105372.3	miRNA	chr14:45184900-45184968	-
Gm16976	ENSMUSG00000085500.10	transcribed_unprocessed_pseudogene	chr14:45182595-45195905	+	Mir327	ENSMUSG00000105372.3	miRNA	chr14:45184900-45184968	-
Gm16976	ENSMUSG00000085500.10	transcribed_unprocessed_pseudogene	chr14:45194331-45195883	+	4930431P03Rik	ENSMUSG00000075042.11	lncRNA	chr14:45192672-45198764	-
Gm16976	ENSMUSG00000085500.10	transcribed_unprocessed_pseudogene	chr14:45194348-45196095	+	4930431P03Rik	ENSMUSG00000075042.11	lncRNA	chr14:45192672-45198764	-
Gm16976	ENSMUSG00000085500.10	transcribed_unprocessed_pseudogene	chr14:45194349-45196111	+	4930431P03Rik	ENSMUSG00000075042.11	lncRNA	chr14:45192672-45198764	-
Gm16976	ENSMUSG00000085500.10	transcribed_unprocessed_pseudogene	chr14:45211484-45211709	+	Gm49364	ENSMUSG00000115344.2	lncRNA	chr14:45192674-45227081	-
Ptger2	ENSMUSG00000037759.7	protein_coding	chr14:45225652-45241277	+	Gm49364	ENSMUSG00000115344.2	lncRNA	chr14:45192674-45227081	-
Ptger2	ENSMUSG00000037759.7	protein_coding	chr14:45226123-45228773	+	Gm49364	ENSMUSG00000115344.2	lncRNA	chr14:45192674-45227081	-
Gm21010	ENSMUSG00000114974.2	processed_pseudogene	chr14:45328072-45329357	+	Gm49180	ENSMUSG00000115735.2	lncRNA	chr14:45293954-45339551	-
Gm15765	ENSMUSG00000082463.2	processed_pseudogene	chr14:45448980-45449889	+	Txndc16	ENSMUSG00000021830.15	protein_coding	chr14:45370922-45456882	-
Gpr137c	ENSMUSG00000049092.12	protein_coding	chr14:45457174-45462170	+	Txndc16	ENSMUSG00000021830.15	protein_coding	chr14:45372364-45457785	-
Gpr137c	ENSMUSG00000049092.12	protein_coding	chr14:45457176-45461379	+	Txndc16	ENSMUSG00000021830.15	protein_coding	chr14:45372364-45457785	-
Gpr137c	ENSMUSG00000049092.12	protein_coding	chr14:45457427-45460944	+	Txndc16	ENSMUSG00000021830.15	protein_coding	chr14:45372364-45457785	-
Gpr137c	ENSMUSG00000049092.12	protein_coding	chr14:45457450-45520182	+	Txndc16	ENSMUSG00000021830.15	protein_coding	chr14:45372364-45457785	-
Gpr137c	ENSMUSG00000049092.12	protein_coding	chr14:45457474-45458129	+	Txndc16	ENSMUSG00000021830.15	protein_coding	chr14:45372364-45457785	-
Gpr137c	ENSMUSG00000049092.12	protein_coding	chr14:45457628-45458614	+	Txndc16	ENSMUSG00000021830.15	protein_coding	chr14:45372364-45457785	-
Styx	ENSMUSG00000053205.10	protein_coding	chr14:45588550-45622964	+	Gnpnat1	ENSMUSG00000037722.9	protein_coding	chr14:45613791-45626418	-
Styx	ENSMUSG00000053205.10	protein_coding	chr14:45588634-45614340	+	Gnpnat1	ENSMUSG00000037722.9	protein_coding	chr14:45613791-45626418	-
Styx	ENSMUSG00000053205.10	protein_coding	chr14:45588699-45660277	+	Gnpnat1	ENSMUSG00000037722.9	protein_coding	chr14:45613791-45626418	-
4930527F14Rik	ENSMUSG00000115324.2	lncRNA	chr14:45767815-45782344	+	Gm41144	ENSMUSG00000115846.2	lncRNA	chr14:45778630-45781024	-
4930527F14Rik	ENSMUSG00000115324.2	lncRNA	chr14:45781132-45800390	+	Gm49123	ENSMUSG00000115391.2	lncRNA	chr14:45789295-45791859	-
4930527F14Rik	ENSMUSG00000115324.2	lncRNA	chr14:45781140-45800334	+	Gm49123	ENSMUSG00000115391.2	lncRNA	chr14:45789295-45791859	-
Gm15601	ENSMUSG00000085913.3	lncRNA	chr14:45801291-45832792	+	Ddhd1	ENSMUSG00000037697.20	protein_coding	chr14:45832392-45840184	-
Gm15601	ENSMUSG00000085913.3	lncRNA	chr14:45825197-45835969	+	Ddhd1	ENSMUSG00000037697.20	protein_coding	chr14:45832392-45840184	-
7SK	ENSMUSG00002074873.1	misc_RNA	chr14:4584563-4584888	+	Thrb	ENSMUSG00000021779.20	protein_coding	chr14:4433137-4808800	-
Gulp1	ENSMUSG00000056870.10	protein_coding	chr1:44590671-44835998	+	4930521E06Rik	ENSMUSG00000101701.2	lncRNA	chr1:44778836-44784109	-
Gulp1	ENSMUSG00000056870.10	protein_coding	chr1:44590853-44828034	+	4930521E06Rik	ENSMUSG00000101701.2	lncRNA	chr1:44778836-44784109	-
Gulp1	ENSMUSG00000056870.10	protein_coding	chr1:44590853-44835986	+	4930521E06Rik	ENSMUSG00000101701.2	lncRNA	chr1:44778836-44784109	-
Gulp1	ENSMUSG00000056870.10	protein_coding	chr1:44590887-44827655	+	4930521E06Rik	ENSMUSG00000101701.2	lncRNA	chr1:44778836-44784109	-
Gm7206	ENSMUSG00000082475.3	processed_pseudogene	chr14:45941993-45951180	+	Gm15516	ENSMUSG00000082662.2	processed_pseudogene	chr14:45950589-45950781	-
Gm15218	ENSMUSG00000085866.2	lncRNA	chr14:45992146-46230627	+	Gm8317	ENSMUSG00000084276.2	processed_pseudogene	chr14:46095533-46096003	-
Gm15217	ENSMUSG00000079261.3	protein_coding	chr14:46616924-46621065	+	Bmp4	ENSMUSG00000021835.16	protein_coding	chr14:46620977-46628126	-
Gm15222	ENSMUSG00000086746.3	lncRNA	chr14:46624976-46626739	+	Bmp4	ENSMUSG00000021835.16	protein_coding	chr14:46620977-46628126	-
Gm15222	ENSMUSG00000086746.3	lncRNA	chr14:46625010-46626735	+	Bmp4	ENSMUSG00000021835.16	protein_coding	chr14:46620977-46628126	-
Gm15221	ENSMUSG00000086168.2	lncRNA	chr14:46674312-46691992	+	Gm48910	ENSMUSG00000115168.2	lncRNA	chr14:46691799-46693913	-
Gm34756	ENSMUSG00000115083.2	lncRNA	chr14:46718685-46731147	+	Gm48912	ENSMUSG00000115158.2	lncRNA	chr14:46719682-46753899	-
E130120K24Rik	ENSMUSG00000085380.2	lncRNA	chr14:46793760-46805801	+	Gm49319	ENSMUSG00000115781.2	lncRNA	chr14:46805720-46874865	-
Gm18761	ENSMUSG00000115828.2	processed_pseudogene	chr14:46845009-46846409	+	Gm49319	ENSMUSG00000115781.2	lncRNA	chr14:46805720-46874865	-
Gm48917	ENSMUSG00000115421.2	lncRNA	chr14:46909159-46910107	+	D330046F09Rik	ENSMUSG00000115015.2	lncRNA	chr14:46883274-46911232	-
Gm48917	ENSMUSG00000115421.2	lncRNA	chr14:46909182-46918758	+	D330046F09Rik	ENSMUSG00000115015.2	lncRNA	chr14:46883274-46911232	-
Gm48320	ENSMUSG00000114281.2	processed_pseudogene	chr14:4698574-4699047	+	Thrb	ENSMUSG00000021779.20	protein_coding	chr14:4433137-4808800	-
Gm48933	ENSMUSG00000115003.2	lncRNA	chr14:47025090-47025987	+	Cnih1	ENSMUSG00000015759.12	protein_coding	chr14:47013024-47025868	-
Samd4	ENSMUSG00000021838.18	protein_coding	chr14:47120311-47340607	+	2810457G06Rik	ENSMUSG00000115410.2	lncRNA	chr14:47121155-47122521	-
Samd4	ENSMUSG00000021838.18	protein_coding	chr14:47120437-47339680	+	2810457G06Rik	ENSMUSG00000115410.2	lncRNA	chr14:47121155-47122521	-
Samd4	ENSMUSG00000021838.18	protein_coding	chr14:47120446-47340607	+	2810457G06Rik	ENSMUSG00000115410.2	lncRNA	chr14:47121155-47122521	-
Samd4	ENSMUSG00000021838.18	protein_coding	chr14:47120963-47122103	+	2810457G06Rik	ENSMUSG00000115410.2	lncRNA	chr14:47121155-47122521	-
Samd4	ENSMUSG00000021838.18	protein_coding	chr14:47121632-47343272	+	2810457G06Rik	ENSMUSG00000115410.2	lncRNA	chr14:47121155-47122521	-
Samd4	ENSMUSG00000021838.18	protein_coding	chr14:47238772-47339091	+	Gm10371	ENSMUSG00000072589.5	lncRNA	chr14:47335136-47353618	-
Gulp1	ENSMUSG00000056870.10	protein_coding	chr1:44728304-44835985	+	4930521E06Rik	ENSMUSG00000101701.2	lncRNA	chr1:44778836-44784109	-
Samd4	ENSMUSG00000021838.18	protein_coding	chr14:47306431-47339611	+	Gm10371	ENSMUSG00000072589.5	lncRNA	chr14:47335136-47353618	-
Samd4	ENSMUSG00000021838.18	protein_coding	chr14:47315019-47338987	+	Gm10371	ENSMUSG00000072589.5	lncRNA	chr14:47335136-47353618	-
Gm49134	ENSMUSG00000115098.2	processed_pseudogene	chr14:47399834-47400091	+	Gch1	ENSMUSG00000037580.11	protein_coding	chr14:47391352-47426870	-
Gm49150	ENSMUSG00000115097.2	lncRNA	chr14:47513827-47514253	+	Wdhd1	ENSMUSG00000037572.18	protein_coding	chr14:47478401-47514289	-
Mapk1ip1l	ENSMUSG00000021840.18	protein_coding	chr14:47535723-47538827	+	Gm9502	ENSMUSG00000114977.2	TEC	chr14:47534965-47535999	-
Mapk1ip1l	ENSMUSG00000021840.18	protein_coding	chr14:47535726-47560552	+	Gm9502	ENSMUSG00000114977.2	TEC	chr14:47534965-47535999	-
Mapk1ip1l	ENSMUSG00000021840.18	protein_coding	chr14:47536228-47548271	+	Gm49189	ENSMUSG00000115082.2	lncRNA	chr14:47539439-47542942	-
Mapk1ip1l	ENSMUSG00000021840.18	protein_coding	chr14:47546007-47560661	+	Gm49190	ENSMUSG00000115728.2	processed_pseudogene	chr14:47557867-47558513	-
Fbxo34	ENSMUSG00000037536.15	protein_coding	chr14:47687878-47766906	+	Gm35166	ENSMUSG00000115145.2	lncRNA	chr14:47740401-47745644	-
Fbxo34	ENSMUSG00000037536.15	protein_coding	chr14:47710018-47769411	+	Gm35166	ENSMUSG00000115145.2	lncRNA	chr14:47740401-47745644	-
Fbxo34	ENSMUSG00000037536.15	protein_coding	chr14:47710018-47769419	+	Gm35166	ENSMUSG00000115145.2	lncRNA	chr14:47740401-47745644	-
Fbxo34	ENSMUSG00000037536.15	protein_coding	chr14:47710033-47766966	+	Gm35166	ENSMUSG00000115145.2	lncRNA	chr14:47740401-47745644	-
Fbxo34	ENSMUSG00000037536.15	protein_coding	chr14:47710046-47766798	+	Gm35166	ENSMUSG00000115145.2	lncRNA	chr14:47740401-47745644	-
Fbxo34	ENSMUSG00000037536.15	protein_coding	chr14:47710060-47766762	+	Gm35166	ENSMUSG00000115145.2	lncRNA	chr14:47740401-47745644	-
Fbxo34	ENSMUSG00000037536.15	protein_coding	chr14:47710076-47769415	+	Gm35166	ENSMUSG00000115145.2	lncRNA	chr14:47740401-47745644	-
Fbxo34	ENSMUSG00000037536.15	protein_coding	chr14:47710081-47769415	+	Gm35166	ENSMUSG00000115145.2	lncRNA	chr14:47740401-47745644	-
Fbxo34	ENSMUSG00000037536.15	protein_coding	chr14:47710091-47769357	+	Gm35166	ENSMUSG00000115145.2	lncRNA	chr14:47740401-47745644	-
Fbxo34	ENSMUSG00000037536.15	protein_coding	chr14:47710108-47763693	+	Gm35166	ENSMUSG00000115145.2	lncRNA	chr14:47740401-47745644	-
Fbxo34	ENSMUSG00000037536.15	protein_coding	chr14:47710574-47766727	+	Gm35166	ENSMUSG00000115145.2	lncRNA	chr14:47740401-47745644	-
Fbxo34	ENSMUSG00000037536.15	protein_coding	chr14:47711634-47766921	+	Gm35166	ENSMUSG00000115145.2	lncRNA	chr14:47740401-47745644	-
Fbxo34	ENSMUSG00000037536.15	protein_coding	chr14:47744809-47769412	+	Gm35166	ENSMUSG00000115145.2	lncRNA	chr14:47740401-47745644	-
Gm49004	ENSMUSG00000115823.2	lncRNA	chr14:47779437-47781674	+	Atg14	ENSMUSG00000037526.8	protein_coding	chr14:47778350-47808106	-
